  2.547 &   -24.763 &   -24.750 &      68 &   -6.067 &  103.919 \\
  2.539 &   -24.487 &   -24.450 &      39 &   -6.308 &   78.699 \\
  2.524 &   -24.175 &   -24.150 &       9 &   -6.945 &   37.806 \\
  2.571 &   -23.858 &   -23.850 &       2 &   -7.599 &   17.822 \\
  2.577 &   -23.517 &   -23.550 &       2 &   -7.599 &   17.822 \\
  2.647 &   -28.854 &   -28.950 &       2 &   -7.598 &   17.859 \\
  2.682 &   -28.534 &   -28.650 &       2 &   -7.598 &   17.859 \\
  2.649 &   -28.349 &   -28.350 &       5 &   -7.200 &   28.237 \\
  2.628 &   -27.950 &   -28.050 &       2 &   -7.598 &   17.859 \\
  2.644 &   -27.656 &   -27.750 &       5 &   -7.200 &   28.237 \\
  2.656 &   -27.445 &   -27.450 &      12 &   -6.819 &   43.745 \\
  2.645 &   -27.119 &   -27.150 &      24 &   -6.518 &   61.864 \\
  2.654 &   -26.870 &   -26.850 &      31 &   -6.407 &   70.310 \\
  2.648 &   -26.553 &   -26.550 &      38 &   -6.319 &   77.844 \\
  2.644 &   -26.242 &   -26.250 &      41 &   -6.286 &   80.858 \\
  2.650 &   -25.930 &   -25.950 &      68 &   -6.066 &  104.133 \\
  2.648 &   -25.653 &   -25.650 &      72 &   -6.041 &  107.152 \\
  2.652 &   -25.361 &   -25.350 &      60 &   -6.121 &   97.816 \\
  2.650 &   -25.055 &   -25.050 &      77 &   -6.012 &  110.810 \\
  2.650 &   -24.752 &   -24.750 &      60 &   -6.121 &   97.816 \\
  2.638 &   -24.508 &   -24.450 &      28 &   -6.452 &   66.821 \\
  2.641 &   -24.158 &   -24.150 &       5 &   -7.200 &   28.237 \\
  2.632 &   -23.921 &   -23.850 &       1 &   -7.899 &   12.628 \\
  2.615 &   -22.787 &   -22.650 &       1 &   -7.899 &   12.628 \\
  2.618 &   -22.432 &   -22.350 &       1 &   -7.899 &   12.628 \\
  2.782 &   -28.990 &   -28.950 &       2 &   -7.596 &   17.917 \\
  2.750 &   -28.432 &   -28.350 &       1 &   -7.897 &   12.669 \\
  2.768 &   -28.039 &   -28.050 &       4 &   -7.295 &   25.338 \\
