# PLATE MJD FIBERID, RA, DEC, PLUG_RA, PLUG_DEC 
 5146   55831   138     0.00000     0.00000   327.8540100    0.7834900
 5147   55854   430     0.00000     0.00000   328.2645600    1.1129402
 5143   55828   308     0.00000     0.00000   321.8060500    0.6968703
 5147   55854    72     0.00000     0.00000   329.7643400    1.0778497
 5141   55746   433     0.00000     0.00000   317.5365100    1.2098296
 5145   55835    61     0.00000     0.00000   326.5200300    0.9040306
 5145   55835   266     0.00000     0.00000   325.7193300    0.8379006
 5142   55825   696     0.00000     0.00000   320.1598100    1.2204507
 5144   55829   231     0.00000     0.00000   323.9178400    0.9658293
 5146   55831   202     0.00000     0.00000   327.6068400    0.7650708
 5144   55829   516     0.00000     0.00000   322.4843700    1.2559192
 5143   55828   437     0.00000     0.00000   321.3009700    0.9529692
 5142   55825   482     0.00000     0.00000   319.1030900    0.8674411
 5143   55828   396     0.00000     0.00000   321.5618800    1.1169711
 5146   55831   335     0.00000     0.00000   327.1771900    1.0073411
 5141   55746   236     0.00000     0.00000   318.4897200    1.1203488
 5143   55828   306     0.00000     0.00000   321.8148400    0.7126115
 5145   55835    47     0.00000     0.00000   326.4254500    0.3838882
 5147   55854   182     0.00000     0.00000   329.3421800    0.7853782
 5143   55828   184     0.00000     0.00000   322.3304400    1.1098381
 5142   55825   131     0.00000     0.00000   320.8429300    0.2990019
 5144   55829   235     0.00000     0.00000   323.9410700    0.9304120
 5143   55828   217     0.00000     0.00000   322.2706200    0.6757380
 5141   55746   116     0.00000     0.00000   318.8058600    1.1263980
 5141   55746   164     0.00000     0.00000   318.6298200    0.1406079
 5142   55825   250     0.00000     0.00000   320.2863600    0.2632821
 5147   55854     8     0.00000     0.00000   329.9886300    0.8852578
 5142   55825   262     0.00000     0.00000   320.3294400    0.7549125
 5146   55831   186     0.00000     0.00000   327.5151300    0.1459926
 5144   55829   167     0.00000     0.00000   324.2006800    0.7125874
 5146   55831   250     0.00000     0.00000   327.2491000    0.3925627
 5143   55828    79     0.00000     0.00000   322.8995900    1.1327872
 5147   55854   230     0.00000     0.00000   329.0670700    0.9851329
 5141   55746   123     0.00000     0.00000   318.9023300    0.6202530
 5142   55825   386     0.00000     0.00000   319.6661000    0.7333732
 5143   55828    25     0.00000     0.00000   323.1720500    0.9255933
 5142   55825    12     0.00000     0.00000   321.6747800    1.0830767
 5142   55825   380     0.00000     0.00000   319.9151700    0.6369166
 5147   55854   374     0.00000     0.00000   328.5770400    0.3483164
 5143   55828    22     0.00000     0.00000   323.1720100    0.7825439
 5146   55831    51     0.00000     0.00000   328.5691100    0.7559241
 5147   55854   342     0.00000     0.00000   328.7967800    0.9039455
 5144   55829    20     0.00000     0.00000   325.1381000    0.9486187
