  2.40000   -28.65000    8.393703e-10     -8.55316768       9    9.314460e-10
  2.40000   -28.35000    8.306886e-09     -7.55768300      89    2.930219e-09
  2.40000   -28.05000    2.018447e-08     -7.17210392     216    4.567616e-09
  2.40000   -27.75000    4.183585e-08     -6.85557269     449    6.575900e-09
  2.40000   -27.45000    5.778778e-08     -6.71528526     621    7.728566e-09
  2.40000   -27.15000    9.821734e-08     -6.48493309    1055    1.007569e-08
  2.40000   -26.85000    1.580511e-07     -6.27832374    1698    1.278144e-08
  2.40000   -26.55000    1.872765e-07     -6.20463800    2013    1.391306e-08
  2.40000   -26.25000    2.765378e-07     -6.03536678    2972    1.690667e-08
  2.40000   -25.95000    3.732494e-07     -5.90512218    4012    1.964176e-08
  2.40000   -25.65000    5.691613e-07     -5.72188593    6118    2.425485e-08
  2.40000   -25.35000    7.345598e-07     -5.61109410    7896    2.755462e-08
  2.40000   -25.05000    1.049922e-06     -5.45596429   11286    3.294271e-08
  2.40000   -24.75000    1.151628e-06     -5.41580892   12379    3.450143e-08
  2.40000   -24.45000    1.245322e-06     -5.38183968   13386    3.587746e-08
  2.40000   -24.15000    4.540010e-07     -5.82006447    4880    2.166254e-08
  2.40000   -23.85000    0.000000e+00       -Infinity       0            -NaN
  2.80000   -28.95000    5.115461e-10     -8.76823646       5    7.298376e-10
  2.80000   -28.65000    5.268810e-09     -7.75540873      56    2.342287e-09
  2.80000   -28.35000    1.082035e-08     -7.44287987     115    3.356639e-09
  2.80000   -28.05000    1.510909e-08     -7.29788302     161    3.966459e-09
  2.80000   -27.75000    3.099141e-08     -6.98587998     330    5.680735e-09
  2.80000   -27.45000    4.840814e-08     -6.79220284     516    7.099750e-09
  2.80000   -27.15000    6.080431e-08     -6.69318687     648    7.957032e-09
  2.80000   -26.85000    9.232347e-08     -6.51180912     985    9.804827e-09
  2.80000   -26.55000    1.358155e-07     -6.34417203    1449    1.189210e-08
  2.80000   -26.25000    1.668960e-07     -6.25467540    1780    1.318277e-08
  2.80000   -25.95000    2.060805e-07     -6.16308441    2199    1.464881e-08
  2.80000   -25.65000    3.063466e-07     -5.99090826    3268    1.786037e-08
  2.80000   -25.35000    3.575081e-07     -5.92383534    3814    1.929420e-08
  2.80000   -25.05000    5.540542e-07     -5.73356903    5912    2.401928e-08
  2.80000   -24.75000    4.307439e-07     -5.84290213    4596    2.117841e-08
  2.80000   -24.45000    2.321345e-08     -7.11138164     247    4.916473e-09
  2.80000   -24.15000    0.000000e+00       -Infinity       0            -NaN
  3.25000   -28.95000    1.550502e-09     -8.28664896      20    1.152052e-09
  3.25000   -28.65000    3.739462e-09     -7.90431217      48    1.789124e-09
  3.25000   -28.35000    7.529775e-09     -7.60033925      97    2.538791e-09
  3.25000   -28.05000    1.193942e-08     -7.40013819     154    3.196888e-09
  3.25000   -27.75000    2.003424e-08     -7.17534831     260    4.141163e-09
  3.25000   -27.45000    2.970344e-08     -7.00431448     385    5.042423e-09
  3.25000   -27.15000    4.373230e-08     -6.83631890     567    6.118388e-09
  3.25000   -26.85000    5.913804e-08     -6.70525437     767    7.114908e-09
  3.25000   -26.55000    8.134205e-08     -6.56680618    1055    8.344367e-09
  3.25000   -26.25000    9.813669e-08     -6.48528987    1273    9.165402e-09
  3.25000   -25.95000    1.109967e-07     -6.43181130    1440    9.747446e-09
  3.25000   -25.65000    1.851837e-07     -6.20951858    2403    1.259033e-08
  3.25000   -25.35000    2.450896e-07     -6.08779640    3181    1.448433e-08
  3.25000   -25.05000    3.968982e-07     -5.87844209    5151    1.843213e-08
  3.25000   -24.75000    4.876005e-08     -6.78905714     632    6.460527e-09
  3.25000   -24.45000    0.000000e+00       -Infinity       0            -NaN
