 i_start    i_end  z_start    z_end     sel.
  17.718   17.790    3.100    3.150   0.3500
  17.718   17.790    3.150    3.200   0.3350
  17.718   17.790    3.200    3.250   0.3250
  17.718   17.790    3.250    3.300   0.3550
  17.718   17.790    3.300    3.350   0.3300
  17.718   17.790    3.350    3.400   0.2150
  17.718   17.790    3.400    3.450   0.1200
  17.718   17.790    3.450    3.500   0.0600
  17.718   17.790    3.500    3.550   0.0250
  17.718   17.790    3.550    3.600   0.0050
  17.718   17.790    3.600    3.650   0.0100
  17.718   17.790    3.650    3.700   0.0050
  17.718   17.790    3.700    3.750   0.0000
  17.718   17.790    3.750    3.800   0.0050
  17.718   17.790    3.800    3.850   0.0000
  17.718   17.790    3.850    3.900   0.0000
  17.718   17.790    3.900    3.950   0.0050
  17.718   17.790    3.950    4.000   0.0050
  17.718   17.790    4.000    4.050   0.0000
  17.718   17.790    4.050    4.100   0.0000
  17.718   17.790    4.100    4.150   0.0000
  17.718   17.790    4.150    4.200   0.0100
  17.718   17.790    4.200    4.250   0.0100
  17.718   17.790    4.250    4.300   0.0150
  17.718   17.790    4.300    4.350   0.0050
  17.718   17.790    4.350    4.400   0.0050
  17.718   17.790    4.400    4.450   0.0100
  17.718   17.790    4.450    4.500   0.0200
  17.718   17.790    4.500    4.550   0.0200
  17.718   17.790    4.550    4.600   0.0150
  17.790   17.863    2.000    2.050   0.0000
  17.790   17.863    2.050    2.100   0.0050
  17.790   17.863    2.100    2.150   0.0200
  17.790   17.863    2.150    2.200   0.1400
  17.790   17.863    2.200    2.250   0.4450
  17.790   17.863    2.250    2.300   0.6050
  17.790   17.863    2.300    2.350   0.6550
  17.790   17.863    2.350    2.400   0.7450
  17.790   17.863    2.400    2.450   0.7650
  17.790   17.863    2.450    2.500   0.7750
  17.790   17.863    2.500    2.550   0.7950
  17.790   17.863    2.550    2.600   0.7450
  17.790   17.863    2.600    2.650   0.7250
  17.790   17.863    2.650    2.700   0.6400
  17.790   17.863    2.700    2.750   0.5250
  17.790   17.863    2.750    2.800   0.3950
  17.790   17.863    2.800    2.850   0.3250
  17.790   17.863    2.850    2.900   0.2700
  17.790   17.863    2.900    2.950   0.1950
  17.790   17.863    2.950    3.000   0.2750
  17.790   17.863    3.000    3.050   0.2800
  17.790   17.863    3.050    3.100   0.3350
  17.790   17.863    3.100    3.150   0.3400
  17.790   17.863    3.150    3.200   0.3850
  17.790   17.863    3.200    3.250   0.4200
  17.790   17.863    3.250    3.300   0.3800
  17.790   17.863    3.300    3.350   0.3200
  17.790   17.863    3.350    3.400   0.2400
  17.790   17.863    3.400    3.450   0.1450
  17.790   17.863    3.450    3.500   0.0550
  17.790   17.863    3.500    3.550   0.0500
  17.790   17.863    3.550    3.600   0.0150
  17.790   17.863    3.600    3.650   0.0000
  17.790   17.863    3.650    3.700   0.0150
  17.790   17.863    3.700    3.750   0.0000
  17.790   17.863    3.750    3.800   0.0050
  17.790   17.863    3.800    3.850   0.0050
  17.790   17.863    3.850    3.900   0.0000
  17.790   17.863    3.900    3.950   0.0000
  17.790   17.863    3.950    4.000   0.0000
  17.790   17.863    4.000    4.050   0.0000
  17.790   17.863    4.050    4.100   0.0000
  17.790   17.863    4.100    4.150   0.0000
  17.790   17.863    4.150    4.200   0.0050
  17.790   17.863    4.200    4.250   0.0050
  17.790   17.863    4.250    4.300   0.0100
  17.790   17.863    4.300    4.350   0.0000
  17.790   17.863    4.350    4.400   0.0150
  17.790   17.863    4.400    4.450   0.0250
  17.790   17.863    4.450    4.500   0.0350
  17.790   17.863    4.500    4.550   0.0200
  17.790   17.863    4.550    4.600   0.0100
  17.863   17.935    2.000    2.050   0.0000
  17.863   17.935    2.050    2.100   0.0000
  17.863   17.935    2.100    2.150   0.0350
  17.863   17.935    2.150    2.200   0.1200
  17.863   17.935    2.200    2.250   0.3600
  17.863   17.935    2.250    2.300   0.6100
  17.863   17.935    2.300    2.350   0.7500
  17.863   17.935    2.350    2.400   0.7550
  17.863   17.935    2.400    2.450   0.7850
  17.863   17.935    2.450    2.500   0.8300
  17.863   17.935    2.500    2.550   0.7200
  17.863   17.935    2.550    2.600   0.7850
  17.863   17.935    2.600    2.650   0.7450
  17.863   17.935    2.650    2.700   0.6150
  17.863   17.935    2.700    2.750   0.4900
  17.863   17.935    2.750    2.800   0.3700
  17.863   17.935    2.800    2.850   0.3350
  17.863   17.935    2.850    2.900   0.2850
  17.863   17.935    2.900    2.950   0.2500
  17.863   17.935    2.950    3.000   0.2700
  17.863   17.935    3.000    3.050   0.2650
  17.863   17.935    3.050    3.100   0.3150
  17.863   17.935    3.100    3.150   0.3600
  17.863   17.935    3.150    3.200   0.3650
  17.863   17.935    3.200    3.250   0.4200
  17.863   17.935    3.250    3.300   0.4200
  17.863   17.935    3.300    3.350   0.2550
  17.863   17.935    3.350    3.400   0.2800
  17.863   17.935    3.400    3.450   0.1650
  17.863   17.935    3.450    3.500   0.0500
  17.863   17.935    3.500    3.550   0.0500
  17.863   17.935    3.550    3.600   0.0150
  17.863   17.935    3.600    3.650   0.0050
  17.863   17.935    3.650    3.700   0.0150
  17.863   17.935    3.700    3.750   0.0050
  17.863   17.935    3.750    3.800   0.0100
  17.863   17.935    3.800    3.850   0.0000
  17.863   17.935    3.850    3.900   0.0100
  17.863   17.935    3.900    3.950   0.0050
  17.863   17.935    3.950    4.000   0.0000
  17.863   17.935    4.000    4.050   0.0000
  17.863   17.935    4.050    4.100   0.0000
  17.863   17.935    4.100    4.150   0.0150
  17.863   17.935    4.150    4.200   0.0000
  17.863   17.935    4.200    4.250   0.0050
  17.863   17.935    4.250    4.300   0.0050
  17.863   17.935    4.300    4.350   0.0000
  17.863   17.935    4.350    4.400   0.0200
  17.863   17.935    4.400    4.450   0.0250
  17.863   17.935    4.450    4.500   0.0300
  17.863   17.935    4.500    4.550   0.0300
  17.863   17.935    4.550    4.600   0.0350
  17.935   18.008    2.000    2.050   0.0000
  17.935   18.008    2.050    2.100   0.0150
  17.935   18.008    2.100    2.150   0.0200
  17.935   18.008    2.150    2.200   0.1400
  17.935   18.008    2.200    2.250   0.4300
  17.935   18.008    2.250    2.300   0.5850
  17.935   18.008    2.300    2.350   0.7350
  17.935   18.008    2.350    2.400   0.7500
  17.935   18.008    2.400    2.450   0.7500
  17.935   18.008    2.450    2.500   0.7350
  17.935   18.008    2.500    2.550   0.8050
  17.935   18.008    2.550    2.600   0.7450
  17.935   18.008    2.600    2.650   0.7000
  17.935   18.008    2.650    2.700   0.6050
  17.935   18.008    2.700    2.750   0.4550
  17.935   18.008    2.750    2.800   0.4200
  17.935   18.008    2.800    2.850   0.2450
  17.935   18.008    2.850    2.900   0.2500
  17.935   18.008    2.900    2.950   0.2300
  17.935   18.008    2.950    3.000   0.2850
  17.935   18.008    3.000    3.050   0.2700
  17.935   18.008    3.050    3.100   0.3900
  17.935   18.008    3.100    3.150   0.4450
  17.935   18.008    3.150    3.200   0.4000
  17.935   18.008    3.200    3.250   0.4400
  17.935   18.008    3.250    3.300   0.3650
  17.935   18.008    3.300    3.350   0.3050
  17.935   18.008    3.350    3.400   0.2250
  17.935   18.008    3.400    3.450   0.1400
  17.935   18.008    3.450    3.500   0.0750
  17.935   18.008    3.500    3.550   0.0150
  17.935   18.008    3.550    3.600   0.0050
  17.935   18.008    3.600    3.650   0.0100
  17.935   18.008    3.650    3.700   0.0000
  17.935   18.008    3.700    3.750   0.0000
  17.935   18.008    3.750    3.800   0.0000
  17.935   18.008    3.800    3.850   0.0000
  17.935   18.008    3.850    3.900   0.0050
  17.935   18.008    3.900    3.950   0.0050
  17.935   18.008    3.950    4.000   0.0050
  17.935   18.008    4.000    4.050   0.0000
  17.935   18.008    4.050    4.100   0.0000
  17.935   18.008    4.100    4.150   0.0100
  17.935   18.008    4.150    4.200   0.0050
  17.935   18.008    4.200    4.250   0.0150
  17.935   18.008    4.250    4.300   0.0200
  17.935   18.008    4.300    4.350   0.0200
  17.935   18.008    4.350    4.400   0.0150
  17.935   18.008    4.400    4.450   0.0250
  17.935   18.008    4.450    4.500   0.0550
  17.935   18.008    4.500    4.550   0.0500
  17.935   18.008    4.550    4.600   0.0200
  18.008   18.080    2.000    2.050   0.0050
  18.008   18.080    2.050    2.100   0.0150
  18.008   18.080    2.100    2.150   0.0250
  18.008   18.080    2.150    2.200   0.1400
  18.008   18.080    2.200    2.250   0.4400
  18.008   18.080    2.250    2.300   0.6200
  18.008   18.080    2.300    2.350   0.7400
  18.008   18.080    2.350    2.400   0.7500
  18.008   18.080    2.400    2.450   0.7700
  18.008   18.080    2.450    2.500   0.7400
  18.008   18.080    2.500    2.550   0.8250
  18.008   18.080    2.550    2.600   0.8050
  18.008   18.080    2.600    2.650   0.8000
  18.008   18.080    2.650    2.700   0.6450
  18.008   18.080    2.700    2.750   0.4850
  18.008   18.080    2.750    2.800   0.3500
  18.008   18.080    2.800    2.850   0.3550
  18.008   18.080    2.850    2.900   0.2400
  18.008   18.080    2.900    2.950   0.2900
  18.008   18.080    2.950    3.000   0.3000
  18.008   18.080    3.000    3.050   0.3100
  18.008   18.080    3.050    3.100   0.3600
  18.008   18.080    3.100    3.150   0.3750
  18.008   18.080    3.150    3.200   0.4850
  18.008   18.080    3.200    3.250   0.3900
  18.008   18.080    3.250    3.300   0.4300
  18.008   18.080    3.300    3.350   0.3150
  18.008   18.080    3.350    3.400   0.2350
  18.008   18.080    3.400    3.450   0.1500
  18.008   18.080    3.450    3.500   0.0600
  18.008   18.080    3.500    3.550   0.0150
  18.008   18.080    3.550    3.600   0.0200
  18.008   18.080    3.600    3.650   0.0050
  18.008   18.080    3.650    3.700   0.0000
  18.008   18.080    3.700    3.750   0.0100
  18.008   18.080    3.750    3.800   0.0000
  18.008   18.080    3.800    3.850   0.0050
  18.008   18.080    3.850    3.900   0.0050
  18.008   18.080    3.900    3.950   0.0000
  18.008   18.080    3.950    4.000   0.0050
  18.008   18.080    4.000    4.050   0.0100
  18.008   18.080    4.050    4.100   0.0050
  18.008   18.080    4.100    4.150   0.0100
  18.008   18.080    4.150    4.200   0.0150
  18.008   18.080    4.200    4.250   0.0100
  18.008   18.080    4.250    4.300   0.0150
  18.008   18.080    4.300    4.350   0.0250
  18.008   18.080    4.350    4.400   0.0300
  18.008   18.080    4.400    4.450   0.0300
  18.008   18.080    4.450    4.500   0.0350
  18.008   18.080    4.500    4.550   0.0600
  18.008   18.080    4.550    4.600   0.0800
  18.080   18.153    2.000    2.050   0.0050
  18.080   18.153    2.050    2.100   0.0000
  18.080   18.153    2.100    2.150   0.0200
  18.080   18.153    2.150    2.200   0.1450
  18.080   18.153    2.200    2.250   0.4600
  18.080   18.153    2.250    2.300   0.6800
  18.080   18.153    2.300    2.350   0.7700
  18.080   18.153    2.350    2.400   0.7400
  18.080   18.153    2.400    2.450   0.8150
  18.080   18.153    2.450    2.500   0.7400
  18.080   18.153    2.500    2.550   0.7250
  18.080   18.153    2.550    2.600   0.7450
  18.080   18.153    2.600    2.650   0.7000
  18.080   18.153    2.650    2.700   0.6850
  18.080   18.153    2.700    2.750   0.5300
  18.080   18.153    2.750    2.800   0.3700
  18.080   18.153    2.800    2.850   0.3850
  18.080   18.153    2.850    2.900   0.2950
  18.080   18.153    2.900    2.950   0.2650
  18.080   18.153    2.950    3.000   0.3450
  18.080   18.153    3.000    3.050   0.3250
  18.080   18.153    3.050    3.100   0.4150
  18.080   18.153    3.100    3.150   0.4250
  18.080   18.153    3.150    3.200   0.3800
  18.080   18.153    3.200    3.250   0.3800
  18.080   18.153    3.250    3.300   0.3300
  18.080   18.153    3.300    3.350   0.3450
  18.080   18.153    3.350    3.400   0.2950
  18.080   18.153    3.400    3.450   0.1050
  18.080   18.153    3.450    3.500   0.0600
  18.080   18.153    3.500    3.550   0.0200
  18.080   18.153    3.550    3.600   0.0150
  18.080   18.153    3.600    3.650   0.0100
  18.080   18.153    3.650    3.700   0.0050
  18.080   18.153    3.700    3.750   0.0000
  18.080   18.153    3.750    3.800   0.0050
  18.080   18.153    3.800    3.850   0.0000
  18.080   18.153    3.850    3.900   0.0050
  18.080   18.153    3.900    3.950   0.0000
  18.080   18.153    3.950    4.000   0.0050
  18.080   18.153    4.000    4.050   0.0000
  18.080   18.153    4.050    4.100   0.0100
  18.080   18.153    4.100    4.150   0.0050
  18.080   18.153    4.150    4.200   0.0150
  18.080   18.153    4.200    4.250   0.0150
  18.080   18.153    4.250    4.300   0.0150
  18.080   18.153    4.300    4.350   0.0150
  18.080   18.153    4.350    4.400   0.0150
  18.080   18.153    4.400    4.450   0.0100
  18.080   18.153    4.450    4.500   0.0500
  18.080   18.153    4.500    4.550   0.0150
  18.080   18.153    4.550    4.600   0.0350
  18.153   18.225    2.000    2.050   0.0100
  18.153   18.225    2.050    2.100   0.0050
  18.153   18.225    2.100    2.150   0.0250
  18.153   18.225    2.150    2.200   0.1400
  18.153   18.225    2.200    2.250   0.5150
  18.153   18.225    2.250    2.300   0.6500
  18.153   18.225    2.300    2.350   0.7500
  18.153   18.225    2.350    2.400   0.7900
  18.153   18.225    2.400    2.450   0.7550
  18.153   18.225    2.450    2.500   0.7300
  18.153   18.225    2.500    2.550   0.7600
  18.153   18.225    2.550    2.600   0.7250
  18.153   18.225    2.600    2.650   0.7250
  18.153   18.225    2.650    2.700   0.6750
  18.153   18.225    2.700    2.750   0.4650
  18.153   18.225    2.750    2.800   0.4150
  18.153   18.225    2.800    2.850   0.3150
  18.153   18.225    2.850    2.900   0.2800
  18.153   18.225    2.900    2.950   0.2750
  18.153   18.225    2.950    3.000   0.3000
  18.153   18.225    3.000    3.050   0.3700
  18.153   18.225    3.050    3.100   0.3550
  18.153   18.225    3.100    3.150   0.4050
  18.153   18.225    3.150    3.200   0.4450
  18.153   18.225    3.200    3.250   0.4250
  18.153   18.225    3.250    3.300   0.4600
  18.153   18.225    3.300    3.350   0.3150
  18.153   18.225    3.350    3.400   0.2000
  18.153   18.225    3.400    3.450   0.2000
  18.153   18.225    3.450    3.500   0.0900
  18.153   18.225    3.500    3.550   0.0350
  18.153   18.225    3.550    3.600   0.0000
  18.153   18.225    3.600    3.650   0.0050
  18.153   18.225    3.650    3.700   0.0050
  18.153   18.225    3.700    3.750   0.0050
  18.153   18.225    3.750    3.800   0.0050
  18.153   18.225    3.800    3.850   0.0000
  18.153   18.225    3.850    3.900   0.0000
  18.153   18.225    3.900    3.950   0.0100
  18.153   18.225    3.950    4.000   0.0000
  18.153   18.225    4.000    4.050   0.0000
  18.153   18.225    4.050    4.100   0.0000
  18.153   18.225    4.100    4.150   0.0000
  18.153   18.225    4.150    4.200   0.0000
  18.153   18.225    4.200    4.250   0.0100
  18.153   18.225    4.250    4.300   0.0100
  18.153   18.225    4.300    4.350   0.0200
  18.153   18.225    4.350    4.400   0.0150
  18.153   18.225    4.400    4.450   0.0100
  18.153   18.225    4.450    4.500   0.0350
  18.153   18.225    4.500    4.550   0.0050
  18.153   18.225    4.550    4.600   0.0300
  18.225   18.298    2.000    2.050   0.0000
  18.225   18.298    2.050    2.100   0.0050
  18.225   18.298    2.100    2.150   0.0150
  18.225   18.298    2.150    2.200   0.1550
  18.225   18.298    2.200    2.250   0.4700
  18.225   18.298    2.250    2.300   0.6850
  18.225   18.298    2.300    2.350   0.7750
  18.225   18.298    2.350    2.400   0.8100
  18.225   18.298    2.400    2.450   0.7950
  18.225   18.298    2.450    2.500   0.7900
  18.225   18.298    2.500    2.550   0.7800
  18.225   18.298    2.550    2.600   0.7350
  18.225   18.298    2.600    2.650   0.7200
  18.225   18.298    2.650    2.700   0.6450
  18.225   18.298    2.700    2.750   0.5100
  18.225   18.298    2.750    2.800   0.3700
  18.225   18.298    2.800    2.850   0.3150
  18.225   18.298    2.850    2.900   0.2950
  18.225   18.298    2.900    2.950   0.2750
  18.225   18.298    2.950    3.000   0.4100
  18.225   18.298    3.000    3.050   0.3550
  18.225   18.298    3.050    3.100   0.3950
  18.225   18.298    3.100    3.150   0.4000
  18.225   18.298    3.150    3.200   0.4100
  18.225   18.298    3.200    3.250   0.3850
  18.225   18.298    3.250    3.300   0.4400
  18.225   18.298    3.300    3.350   0.2700
  18.225   18.298    3.350    3.400   0.2550
  18.225   18.298    3.400    3.450   0.2150
  18.225   18.298    3.450    3.500   0.1000
  18.225   18.298    3.500    3.550   0.0500
  18.225   18.298    3.550    3.600   0.0100
  18.225   18.298    3.600    3.650   0.0050
  18.225   18.298    3.650    3.700   0.0000
  18.225   18.298    3.700    3.750   0.0050
  18.225   18.298    3.750    3.800   0.0050
  18.225   18.298    3.800    3.850   0.0000
  18.225   18.298    3.850    3.900   0.0000
  18.225   18.298    3.900    3.950   0.0000
  18.225   18.298    3.950    4.000   0.0000
  18.225   18.298    4.000    4.050   0.0050
  18.225   18.298    4.050    4.100   0.0000
  18.225   18.298    4.100    4.150   0.0000
  18.225   18.298    4.150    4.200   0.0050
  18.225   18.298    4.200    4.250   0.0050
  18.225   18.298    4.250    4.300   0.0150
  18.225   18.298    4.300    4.350   0.0100
  18.225   18.298    4.350    4.400   0.0150
  18.225   18.298    4.400    4.450   0.0450
  18.225   18.298    4.450    4.500   0.0300
  18.225   18.298    4.500    4.550   0.0150
  18.225   18.298    4.550    4.600   0.0100
  18.298   18.370    2.000    2.050   0.0000
  18.298   18.370    2.050    2.100   0.0000
  18.298   18.370    2.100    2.150   0.0300
  18.298   18.370    2.150    2.200   0.1450
  18.298   18.370    2.200    2.250   0.4950
  18.298   18.370    2.250    2.300   0.7250
  18.298   18.370    2.300    2.350   0.7400
  18.298   18.370    2.350    2.400   0.8150
  18.298   18.370    2.400    2.450   0.7850
  18.298   18.370    2.450    2.500   0.8100
  18.298   18.370    2.500    2.550   0.7700
  18.298   18.370    2.550    2.600   0.7050
  18.298   18.370    2.600    2.650   0.6650
  18.298   18.370    2.650    2.700   0.6400
  18.298   18.370    2.700    2.750   0.5100
  18.298   18.370    2.750    2.800   0.3500
  18.298   18.370    2.800    2.850   0.3350
  18.298   18.370    2.850    2.900   0.3100
  18.298   18.370    2.900    2.950   0.2050
  18.298   18.370    2.950    3.000   0.2700
  18.298   18.370    3.000    3.050   0.3900
  18.298   18.370    3.050    3.100   0.3750
  18.298   18.370    3.100    3.150   0.3600
  18.298   18.370    3.150    3.200   0.3750
  18.298   18.370    3.200    3.250   0.4500
  18.298   18.370    3.250    3.300   0.3900
  18.298   18.370    3.300    3.350   0.4050
  18.298   18.370    3.350    3.400   0.2550
  18.298   18.370    3.400    3.450   0.1100
  18.298   18.370    3.450    3.500   0.0900
  18.298   18.370    3.500    3.550   0.0250
  18.298   18.370    3.550    3.600   0.0150
  18.298   18.370    3.600    3.650   0.0000
  18.298   18.370    3.650    3.700   0.0000
  18.298   18.370    3.700    3.750   0.0000
  18.298   18.370    3.750    3.800   0.0000
  18.298   18.370    3.800    3.850   0.0000
  18.298   18.370    3.850    3.900   0.0050
  18.298   18.370    3.900    3.950   0.0050
  18.298   18.370    3.950    4.000   0.0000
  18.298   18.370    4.000    4.050   0.0050
  18.298   18.370    4.050    4.100   0.0050
  18.298   18.370    4.100    4.150   0.0050
  18.298   18.370    4.150    4.200   0.0100
  18.298   18.370    4.200    4.250   0.0050
  18.298   18.370    4.250    4.300   0.0050
  18.298   18.370    4.300    4.350   0.0100
  18.298   18.370    4.350    4.400   0.0150
  18.298   18.370    4.400    4.450   0.0150
  18.298   18.370    4.450    4.500   0.0300
  18.298   18.370    4.500    4.550   0.0350
  18.298   18.370    4.550    4.600   0.0350
  18.370   18.443    2.000    2.050   0.0000
  18.370   18.443    2.050    2.100   0.0200
  18.370   18.443    2.100    2.150   0.0200
  18.370   18.443    2.150    2.200   0.1350
  18.370   18.443    2.200    2.250   0.4500
  18.370   18.443    2.250    2.300   0.6850
  18.370   18.443    2.300    2.350   0.7650
  18.370   18.443    2.350    2.400   0.8450
  18.370   18.443    2.400    2.450   0.7700
  18.370   18.443    2.450    2.500   0.8250
