      17.0500           0      0.00000           0      0.00000
      17.1500           0      0.00000           0      0.00000
      17.2500           0      0.00000           0      0.00000
      17.3500           0      0.00000           0      0.00000
      17.4500           0      0.00000           0      0.00000
      17.5500           0      0.00000           0      0.00000
      17.6500           0      0.00000           0      0.00000
      17.7500           2     0.137931           2     0.137931
      17.8500           1    0.0689655           3     0.206897
      17.9500           1    0.0689655           4     0.275862
      18.0500           1    0.0689655           5     0.344828
      18.1500           4     0.275862           9     0.620690
      18.2500           2     0.137931          11     0.758621
      18.3500           2     0.137931          13     0.896552
      18.4500           4     0.275862          17      1.17241
      18.5500           3     0.206897          20      1.37931
      18.6500           2     0.137931          22      1.51724
      18.7500           3     0.206897          25      1.72414
      18.8500           5     0.344828          30      2.06897
      18.9500           6     0.413793          36      2.48276
      19.0500          11     0.758621          47      3.24138
      19.1500          15      1.03448          62      4.27586
      19.2500           9     0.620690          71      4.89655
      19.3500           9     0.620690          80      5.51724
      19.4500          15      1.03448          95      6.55172
      19.5500          20      1.37931         115      7.93103
      19.6500          24      1.65517         139      9.58621
      19.7500          16      1.10345         155      10.6897
      19.8500          24      1.65517         179      12.3448
      19.9500          19      1.31034         198      13.6552
      20.0500          24      1.65517         222      15.3103
      20.1500          29      2.00000         251      17.3103
      20.2500          21      1.44828         272      18.7586
      20.3500          26      1.79310         298      20.5517
      20.4500          25      1.72414         323      22.2759
      20.5500          27      1.86207         350      24.1379
      20.6500          43      2.96552         393      27.1034
      20.7500          44      3.03448         437      30.1379
      20.8500          35      2.41379         472      32.5517
      20.9500          27      1.86207         499      34.4138
      21.0500          34      2.34483         533      36.7586
      21.1500          45      3.10345         578      39.8621
      21.2500          37      2.55172         615      42.4138
      21.3500          40      2.75862         655      45.1724
      21.4500          37      2.55172         692      47.7241
      21.5500          45      3.10345         737      50.8276
      21.6500          49      3.37931         786      54.2069
      21.7500          33      2.27586         819      56.4828
      21.8500          31      2.13793         850      58.6207
      21.9500          38      2.62069         888      61.2414
      22.0500          38      2.62069         926      63.8621
      22.1500          29      2.00000         955      65.8621
      22.2500          20      1.37931         975      67.2414
      22.3500          16      1.10345         991      68.3448
      22.4500          10     0.689655        1001      69.0345
      22.5500          10     0.689655        1011      69.7241
      22.6500           7     0.482759        1018      70.2069
      22.7500           9     0.620690        1027      70.8276
      22.8500          10     0.689655        1037      71.5172
      22.9500           8     0.551724        1045      72.0690
      23.0500           4     0.275862        1049      72.3448
      23.1500           2     0.137931        1051      72.4828
      23.2500           7     0.482759        1058      72.9655
      23.3500           3     0.206897        1061      73.1724
      23.4500           2     0.137931        1063      73.3103
