  0.49000   -26.85000    4.687549e-10     -8.80617545       1    1.562516e-09
  0.49000   -26.55000    1.875020e-09     -8.20411546       4    3.125033e-09
  0.49000   -26.25000    5.156304e-09     -7.76478276      11    5.182280e-09
  0.49000   -25.95000    9.375098e-09     -7.50514545      20    6.987785e-09
  0.49000   -25.65000    1.593767e-08     -7.27469653      34    9.110958e-09
  0.49000   -25.35000    2.390650e-08     -7.09860527      51    1.115860e-08
  0.49000   -25.05000    4.453172e-08     -6.82845184      95    1.522952e-08
  0.49000   -24.75000    7.218825e-08     -6.61865473     154    1.939032e-08
  0.49000   -24.45000    1.078136e-07     -6.44444761     230    2.369673e-08
  0.49000   -24.15000    1.575016e-07     -6.27983617     336    2.864140e-08
  0.49000   -23.85000    1.687518e-07     -6.24987295     360    2.964666e-08
  0.49000   -23.55000    1.457828e-07     -6.31341506     311    2.755527e-08
  0.49000   -23.25000    1.382827e-07     -6.33635343     295    2.683710e-08
  0.49000   -22.95000    1.453140e-08     -7.31481375      31    8.699723e-09
  0.87000   -28.65000    2.307844e-10     -9.11391486       1    7.692812e-10
  0.87000   -28.05000    4.615688e-10     -8.81288487       2    1.087928e-09
  0.87000   -27.75000    2.307844e-10     -9.11391486       1    7.692812e-10
  0.87000   -27.45000    1.153922e-09     -8.41494486       5    1.720165e-09
  0.87000   -27.15000    4.384903e-09     -7.83516126      19    3.353219e-09
  0.87000   -26.85000    6.923531e-09     -7.63679361      30    4.213527e-09
  0.87000   -26.55000    1.500098e-08     -7.30100151      65    6.202144e-09
  0.87000   -26.25000    3.069432e-08     -6.99006322     133    8.871784e-09
  0.87000   -25.95000    4.177197e-08     -6.85623629     181    1.034962e-08
  0.87000   -25.65000    6.761982e-08     -6.64704724     293    1.316797e-08
  0.87000   -25.35000    1.073147e-07     -6.44646191     465    1.658867e-08
  0.87000   -25.05000    1.135459e-07     -6.42194976     492    1.706348e-08
  0.87000   -24.75000    6.485041e-08     -6.66520854     281    1.289550e-08
  0.87000   -24.45000    2.792491e-08     -7.03112949     121    8.462094e-09
  0.87000   -24.15000    2.077059e-09     -8.15967235       9    2.307844e-09
  0.87000   -23.85000    2.307844e-10     -9.11391486       1    7.692812e-10
  0.87000   -23.55000    2.307844e-10     -9.11391486       1    7.692812e-10
  1.25000   -29.25000    1.692503e-10     -9.24859194       1    5.641675e-10
  1.25000   -28.65000    1.692503e-10     -9.24859194       1    5.641675e-10
  1.25000   -28.35000    8.462513e-10     -8.54962193       5    1.261517e-09
  1.25000   -28.05000    2.031003e-09     -8.16941069      12    1.954334e-09
  1.25000   -27.75000    3.892756e-09     -7.88686410      23    2.705652e-09
  1.25000   -27.45000    4.908257e-09     -7.78619394      29    3.038135e-09
  1.25000   -27.15000    1.235527e-08     -7.38526908      73    4.820249e-09
  1.25000   -26.85000    2.369504e-08     -7.10246390     140    6.675320e-09
  1.25000   -26.55000    4.231256e-08     -6.85065193     250    8.920272e-09
  1.25000   -26.25000    7.430086e-08     -6.60612742     439    1.182062e-08
  1.25000   -25.95000    1.326922e-07     -6.35427587     784    1.579669e-08
  1.25000   -25.65000    1.249067e-07     -6.38053557     738    1.532626e-08
  1.25000   -25.35000    6.076084e-08     -6.69349749     359    1.068945e-08
  1.25000   -25.05000    1.692503e-09     -8.24859194      10    1.784054e-09
  1.25000   -24.75000    3.385005e-10     -8.94756194       2    7.978533e-10
  1.25000   -24.45000    6.770010e-10     -8.64653194       4    1.128335e-09
  1.25000   -24.15000    3.385005e-10     -8.94756194       2    7.978533e-10
  1.63000   -29.55000    1.465214e-10     -9.31122018       1    4.884047e-10
  1.63000   -29.25000    1.465214e-10     -9.31122018       1    4.884047e-10
  1.63000   -28.95000    5.860856e-10     -8.70916019       4    9.768094e-10
  1.63000   -28.65000    1.465214e-09     -8.31122018      10    1.544471e-09
  1.63000   -28.35000    2.490864e-09     -8.08077126      17    2.013744e-09
  1.63000   -28.05000    4.688685e-09     -7.80607020      32    2.762834e-09
  1.63000   -27.75000    1.142867e-08     -7.41912558      78    4.313474e-09
  1.63000   -27.45000    2.212473e-08     -7.13224323     151    6.001617e-09
  1.63000   -27.15000    3.956078e-08     -6.87985641     270    8.025308e-09
  1.63000   -26.85000    6.578811e-08     -6.65897384     449    1.034911e-08
  1.63000   -26.55000    1.144332e-07     -6.41856914     781    1.364914e-08
  1.63000   -26.25000    1.295249e-07     -6.36476791     884    1.452132e-08
  1.63000   -25.95000    7.076984e-08     -6.62727305     483    1.073380e-08
  1.63000   -25.65000    1.465214e-10     -9.31122018       1    4.884047e-10
  1.63000   -25.35000    1.465214e-10     -9.31122018       1    4.884047e-10
  1.63000   -25.05000    2.930428e-10     -9.01019018       2    6.907085e-10
  2.01000   -29.85000    1.375994e-10     -9.33850487       1    4.586645e-10
  2.01000   -29.55000    1.375994e-10     -9.33850487       1    4.586645e-10
  2.01000   -29.25000    4.127981e-10     -8.86138361       3    7.944302e-10
  2.01000   -28.95000    1.100795e-09     -8.43541488       8    1.297299e-09
  2.01000   -28.65000    3.302385e-09     -7.95829363      24    2.246988e-09
  2.01000   -28.35000    5.091176e-09     -7.77030314      37    2.789947e-09
  2.01000   -28.05000    1.197114e-08     -7.39898562      87    4.278138e-09
  2.01000   -27.75000    2.022711e-08     -7.17118753     147    5.561012e-09
  2.01000   -27.45000    3.783982e-08     -6.89917217     275    7.606090e-09
  2.01000   -27.15000    6.109411e-08     -6.69112190     444    9.664661e-09
  2.01000   -26.85000    8.971478e-08     -6.52425727     652    1.171167e-08
  2.01000   -26.55000    5.916772e-08     -6.70503641     430    9.511070e-09
  2.01000   -26.25000    4.265580e-09     -7.84714317      31    2.553736e-09
  2.01000   -25.95000    4.127981e-10     -8.86138361       3    7.944302e-10
  2.01000   -25.65000    4.127981e-10     -8.86138361       3    7.944302e-10
  2.40000   -30.45000    1.282623e-10     -9.36902221       1    4.275410e-10
  2.40000   -29.85000    1.282623e-10     -9.36902221       1    4.275410e-10
  2.40000   -29.55000    1.282623e-10     -9.36902221       1    4.275410e-10
  2.40000   -29.25000    1.282623e-10     -9.36902221       1    4.275410e-10
  2.40000   -28.95000    1.795672e-09     -8.22289418      14    1.599712e-09
  2.40000   -28.65000    2.180459e-09     -8.13857329      17    1.762797e-09
  2.40000   -28.35000    5.900066e-09     -7.70626438      46    2.899724e-09
  2.40000   -28.05000    1.269797e-08     -7.37338702      99    4.253980e-09
  2.40000   -27.75000    2.090676e-08     -7.15683461     163    5.458478e-09
  2.40000   -27.45000    3.450256e-08     -6.93926993     269    7.012194e-09
  2.40000   -27.15000    3.116774e-08     -6.98341594     243    6.664705e-09
  2.40000   -26.85000    4.873968e-09     -7.78923862      38    2.635540e-09
  2.40000   -26.55000    6.413115e-10     -8.67005221       5    9.560108e-10
  2.40000   -26.25000    1.282623e-10     -9.36902221       1    4.275410e-10
  2.40000   -25.95000    2.565246e-10     -9.06799222       2    6.046343e-10
  2.80000   -30.15000    2.584253e-10     -9.06478628       2    6.091142e-10
  2.80000   -29.85000    1.292126e-10     -9.36581627       1    4.307088e-10
  2.80000   -29.55000    3.876379e-10     -8.88869502       3    7.460095e-10
  2.80000   -29.25000    9.044885e-10     -8.52071823       7    1.139548e-09
  2.80000   -28.95000    1.292126e-09     -8.36581627      10    1.362021e-09
  2.80000   -28.65000    1.550552e-09     -8.28663503      12    1.492019e-09
  2.80000   -28.35000    3.230316e-09     -7.96787626      25    2.153544e-09
  2.80000   -28.05000    6.460632e-09     -7.66684627      50    3.045571e-09
  2.80000   -27.75000    9.690948e-09     -7.49075501      75    3.730047e-09
  2.80000   -27.45000    9.432523e-09     -7.50249341      73    3.679978e-09
  2.80000   -27.15000    5.685356e-09     -7.72236360      44    2.856999e-09
  2.80000   -26.85000    6.589845e-09     -7.65824610      51    3.075876e-09
  2.80000   -26.55000    6.202207e-09     -7.68457504      48    2.984038e-09
  2.80000   -26.25000    3.876379e-10     -8.88869502       3    7.460095e-10
  3.25000   -30.45000    1.062206e-10     -9.45091232       1    3.540688e-10
  3.25000   -29.85000    1.062206e-10     -9.45091232       1    3.540688e-10
  3.25000   -29.55000    7.435445e-10     -8.60581428       7    9.367781e-10
