 40.344172 -10.976041 1.109094e-06 41.600000 4.641094e-04 
 40.473171 -11.298538 1.492682e-06 41.700000 4.033669e-04 
 40.601642 -11.619715 2.006495e-06 41.800000 3.505946e-04 
 40.729561 -11.939512 2.693748e-06 41.900000 3.047666e-04 
 40.856905 -12.257874 3.611617e-06 42.000000 2.649520e-04 
 40.983653 -12.574744 4.835592e-06 42.100000 2.303472e-04 
 41.109783 -12.890069 6.465166e-06 42.200000 2.002554e-04 
 41.235275 -13.203798 8.631207e-06 42.300000 1.740733e-04 
 41.360110 -13.515885 1.150552e-05 42.400000 1.512770e-04 
 41.484270 -13.826284 1.531320e-05 42.500000 1.314113e-04 
 41.607739 -14.134957 2.034862e-05 42.600000 1.140795e-04 
 41.730503 -14.441868 2.699600e-05 42.700000 9.883870e-05 
 41.852551 -14.746987 3.575586e-05 42.800000 8.540068e-05 
 41.973872 -15.050291 4.727904e-05 42.900000 7.383196e-05 
 42.094460 -15.351760 6.241030e-05 43.000000 6.396076e-05 
 42.214309 -15.651382 8.224416e-05 43.100000 5.546142e-05 
 42.333416 -15.949151 1.081963e-04 43.200000 4.812221e-05 
 42.451782 -16.245066 1.420950e-04 43.300000 4.176934e-05 
 42.569410 -16.539135 1.862971e-04 43.400000 3.625904e-05 
 42.686303 -16.831369 2.438370e-04 43.500000 3.147144e-05 
 42.802471 -17.121787 3.186155e-04 43.600000 2.730568e-05 
 42.917921 -17.410414 4.156403e-04 43.700000 2.367660e-05 
 43.032667 -17.697279 5.413320e-04 43.800000 2.051183e-05 
 43.146723 -17.982417 7.039133e-04 43.900000 1.774961e-05 
 43.260104 -18.265869 9.139026e-04 44.000000 1.533681e-05 
 43.372827 -18.547678 1.184741e-03 44.100000 1.322760e-05 
 43.484913 -18.827892 1.533589e-03 44.200000 1.138242e-05 
 43.596380 -19.106561 1.982333e-03 44.300000 9.767050e-06 
 43.707251 -19.383739 2.558866e-03 44.400000 8.852124e-06 
 43.817548 -19.659480 3.298712e-03 44.500000 8.079911e-06 
 43.927293 -19.933844 4.247073e-03 44.600000 7.320973e-06 
 44.036510 -20.206886 5.461435e-03 44.700000 6.580168e-06 
 44.145223 -20.478667 7.014863e-03 44.800000 5.860914e-06 
 44.253454 -20.749246 9.000164e-03 44.900000 5.165837e-06 
 44.361228 -21.018680 1.153517e-02 45.000000 4.497508e-06 
 44.468567 -21.287028 1.476942e-02 45.100000 3.859191e-06 
 44.575495 -21.554347 1.889257e-02 45.200000 3.255491e-06 
 44.682034 -21.820694 2.414515e-02 45.300000 2.692616e-06 
 44.788205 -22.086123 3.083199e-02 45.400000 2.178040e-06 
 44.894031 -22.350688 3.933936e-02 45.500000 1.719420e-06 
 44.999531 -22.614438 5.015654e-02 45.600000 1.322984e-06 
 45.104726 -22.877425 6.390314e-02 45.700000 9.918599e-07 
 45.209634 -23.139695 8.136360e-02 45.800000 7.251146e-07 
 45.314273 -23.401294 1.035308e-01 45.900000 5.178261e-07 
 45.418662 -23.662264 1.316612e-01 46.000000 3.621246e-07 
 45.522815 -23.922648 1.673444e-01 46.100000 2.487003e-07 
 45.626749 -24.182483 2.125913e-01 46.200000 1.682369e-07 
 45.730479 -24.441808 2.699451e-01 46.300000 1.124099e-07 
 45.834019 -24.700657 3.426218e-01 46.400000 7.437021e-08 
 45.937381 -24.959063 4.346877e-01 46.500000 4.882139e-08 
 46.040579 -25.217057 5.512834e-01 46.600000 3.185479e-08 
 46.143623 -25.474668 6.989067e-01 46.700000 2.068598e-08 
 46.246525 -25.731923 8.857706e-01 46.800000 1.338343e-08 
 46.349295 -25.988848 1.122254e+00 46.900000 8.633664e-09 
 46.451943 -26.245467 1.421474e+00 47.000000 5.556777e-09 
 46.554477 -26.501802 1.800002e+00 47.100000 3.569850e-09 
 46.656906 -26.757874 2.278777e+00 47.200000 2.289955e-09 
 46.759237 -27.013703 2.884253e+00 47.300000 1.467127e-09 
 46.861478 -27.269306 3.649847e+00 47.400000 9.389857e-10 
 46.963636 -27.524701 4.617772e+00 47.500000 6.004374e-10 
 47.065717 -27.779903 5.841350e+00 47.600000 3.836592e-10 
 47.167726 -28.034926 7.387927e+00 47.700000 2.449816e-10 
 47.269670 -28.289785 9.342564e+00 47.800000 1.563377e-10 
 47.371552 -28.544491 1.181268e+01 47.900000 9.971546e-11 
 47.473379 -28.799057 1.493395e+01 48.000000 6.356997e-11 
 47.575153 -29.053492 1.887770e+01 48.100000 4.050891e-11 
 47.676879 -29.307808 2.386027e+01 48.200000 2.580321e-11 
 47.778561 -29.562013 3.015486e+01 48.300000 1.642993e-11 
 47.880202 -29.816116 3.810645e+01 48.400000 1.045799e-11 
 47.981806 -30.070124 4.815062e+01 48.500000 6.654607e-12 
 48.083374 -30.324046 6.083737e+01 48.600000 4.233198e-12 
 48.184911 -30.577887 7.686116e+01 48.700000 2.692128e-12 
 48.286417 -30.831654 9.709878e+01 48.800000 1.711641e-12 
 48.387897 -31.085353 1.226573e+02 48.900000 1.087996e-12 
 48.489351 -31.338989 1.549344e+02 49.000000 6.914287e-13 
 48.590783 -31.592567 1.956947e+02 49.100000 4.393193e-13 
 48.692193 -31.846092 2.471660e+02 49.200000 2.790828e-13 
 48.793583 -32.099567 3.121612e+02 49.300000 1.772606e-13 
 48.894955 -32.352997 3.942311e+02 49.400000 1.125704e-13 
 48.996310 -32.606385 4.978586e+02 49.500000 7.147857e-14 
 49.097649 -32.859734 6.287034e+02 49.600000 4.538085e-14 
 49.198975 -33.113048 7.939101e+02 49.700000 2.880851e-14 
