## 
##    alpha,  beta,   Mstar0_g,  c1, c2, alog10(phi_star_zero)
##    -1.300000   -3.440000  -26.510000   -0.684000   -0.845000   -5.920000
## ii, zz[ii],   jj,   mag,  c1, c2, alpha, Phi[ii,jj] 
##
    0  0.00000    0   -32.00000 -0.68400 -0.84500 -1.30000    2.58330900e-12
    0  0.00000    1   -31.75000 -0.68400 -0.84500 -1.30000    4.53081366e-12
    0  0.00000    2   -31.50000 -0.68400 -0.84500 -1.30000    7.94650110e-12
    0  0.00000    3   -31.25000 -0.68400 -0.84500 -1.30000    1.39371986e-11
    0  0.00000    4   -31.00000 -0.68400 -0.84500 -1.30000    2.44441446e-11
    0  0.00000    5   -30.75000 -0.68400 -0.84500 -1.30000    4.28720497e-11
    0  0.00000    6   -30.50000 -0.68400 -0.84500 -1.30000    7.51921581e-11
    0  0.00000    7   -30.25000 -0.68400 -0.84500 -1.30000    1.31877231e-10
    0  0.00000    8   -30.00000 -0.68400 -0.84500 -1.30000    2.31294470e-10
    0  0.00000    9   -29.75000 -0.68400 -0.84500 -1.30000    4.05656037e-10
    0  0.00000   10   -29.50000 -0.68400 -0.84500 -1.30000    7.11452564e-10
    0  0.00000   11   -29.25000 -0.68400 -0.84500 -1.30000    1.24774646e-09
    0  0.00000   12   -29.00000 -0.68400 -0.84500 -1.30000    2.18823692e-09
    0  0.00000   13   -28.75000 -0.68400 -0.84500 -1.30000    3.83744325e-09
    0  0.00000   14   -28.50000 -0.68400 -0.84500 -1.30000    6.72909195e-09
    0  0.00000   15   -28.25000 -0.68400 -0.84500 -1.30000    1.17982131e-08
    0  0.00000   16   -28.00000 -0.68400 -0.84500 -1.30000    2.06817266e-08
    0  0.00000   17   -27.75000 -0.68400 -0.84500 -1.30000    3.62419499e-08
    0  0.00000   18   -27.50000 -0.68400 -0.84500 -1.30000    6.34743529e-08
    0  0.00000   19   -27.25000 -0.68400 -0.84500 -1.30000    1.11069795e-07
    0  0.00000   20   -27.00000 -0.68400 -0.84500 -1.30000    1.94070907e-07
    0  0.00000   21   -26.75000 -0.68400 -0.84500 -1.30000    3.38295735e-07
    0  0.00000   22   -26.50000 -0.68400 -0.84500 -1.30000    5.87450643e-07
    0  0.00000   23   -26.25000 -0.68400 -0.84500 -1.30000    1.01387252e-06
    0  0.00000   24   -26.00000 -0.68400 -0.84500 -1.30000    1.73293586e-06
    0  0.00000   25   -25.75000 -0.68400 -0.84500 -1.30000    2.91776473e-06
    0  0.00000   26   -25.50000 -0.68400 -0.84500 -1.30000    4.80289100e-06
    0  0.00000   27   -25.25000 -0.68400 -0.84500 -1.30000    7.65373261e-06
    0  0.00000   28   -25.00000 -0.68400 -0.84500 -1.30000    1.16767460e-05
    0  0.00000   29   -24.75000 -0.68400 -0.84500 -1.30000    1.68831921e-05
    0  0.00000   30   -24.50000 -0.68400 -0.84500 -1.30000    2.29999641e-05
    0  0.00000   31   -24.25000 -0.68400 -0.84500 -1.30000    2.95428981e-05
    0  0.00000   32   -24.00000 -0.68400 -0.84500 -1.30000    3.60306258e-05
    0  0.00000   33   -23.75000 -0.68400 -0.84500 -1.30000    4.21678451e-05
    0  0.00000   34   -23.50000 -0.68400 -0.84500 -1.30000    4.78813090e-05
    0  0.00000   35   -23.25000 -0.68400 -0.84500 -1.30000    5.32480008e-05
    0  0.00000   36   -23.00000 -0.68400 -0.84500 -1.30000    5.84071095e-05
    0  0.00000   37   -22.75000 -0.68400 -0.84500 -1.30000    6.35028919e-05
    0  0.00000   38   -22.50000 -0.68400 -0.84500 -1.30000    6.86602143e-05
    0  0.00000   39   -22.25000 -0.68400 -0.84500 -1.30000    7.39796815e-05
    0  0.00000   40   -22.00000 -0.68400 -0.84500 -1.30000    7.95407686e-05
    0  0.00000   41   -21.75000 -0.68400 -0.84500 -1.30000    8.54072568e-05
    0  0.00000   42   -21.50000 -0.68400 -0.84500 -1.30000    9.16323188e-05
    0  0.00000   43   -21.25000 -0.68400 -0.84500 -1.30000    9.82624042e-05
    0  0.00000   44   -21.00000 -0.68400 -0.84500 -1.30000    1.05340281e-04
    0  0.00000   45   -20.75000 -0.68400 -0.84500 -1.30000    1.12907030e-04
    0  0.00000   46   -20.50000 -0.68400 -0.84500 -1.30000    1.21003606e-04
    0  0.00000   47   -20.25000 -0.68400 -0.84500 -1.30000    1.29671811e-04
    0  0.00000   48   -20.00000 -0.68400 -0.84500 -1.30000    1.38955089e-04
    0  0.00000   49   -19.75000 -0.68400 -0.84500 -1.30000    1.48899097e-04
    0  0.00000   50   -19.50000 -0.68400 -0.84500 -1.30000    1.59552219e-04
    0  0.00000   51   -19.25000 -0.68400 -0.84500 -1.30000    1.70965883e-04
