    1  0.34000   14   -28.50000  1.23000 -0.20600 -3.29000    3.18656664e-11
    1  0.34000   15   -28.25000  1.23000 -0.20600 -3.29000    5.39884283e-11
    1  0.34000   16   -28.00000  1.23000 -0.20600 -3.29000    9.14672366e-11
    1  0.34000   17   -27.75000  1.23000 -0.20600 -3.29000    1.54957144e-10
    1  0.34000   18   -27.50000  1.23000 -0.20600 -3.29000    2.62499134e-10
    1  0.34000   19   -27.25000  1.23000 -0.20600 -3.29000    4.44629000e-10
    1  0.34000   20   -27.00000  1.23000 -0.20600 -3.29000    7.53001272e-10
    1  0.34000   21   -26.75000  1.23000 -0.20600 -3.29000    1.27491873e-09
    1  0.34000   22   -26.50000  1.23000 -0.20600 -3.29000    2.15772800e-09
    1  0.34000   23   -26.25000  1.23000 -0.20600 -3.29000    3.64958397e-09
    1  0.34000   24   -26.00000  1.23000 -0.20600 -3.29000    6.16703977e-09
    1  0.34000   25   -25.75000  1.23000 -0.20600 -3.29000    1.04057136e-08
    1  0.34000   26   -25.50000  1.23000 -0.20600 -3.29000    1.75179959e-08
    1  0.34000   27   -25.25000  1.23000 -0.20600 -3.29000    2.93895379e-08
    1  0.34000   28   -25.00000  1.23000 -0.20600 -3.29000    4.90470740e-08
    1  0.34000   29   -24.75000  1.23000 -0.20600 -3.29000    8.12068066e-08
    1  0.34000   30   -24.50000  1.23000 -0.20600 -3.29000    1.32886427e-07
    1  0.34000   31   -24.25000  1.23000 -0.20600 -3.29000    2.13804014e-07
    1  0.34000   32   -24.00000  1.23000 -0.20600 -3.29000    3.35964103e-07
    1  0.34000   33   -23.75000  1.23000 -0.20600 -3.29000    5.11595033e-07
    1  0.34000   34   -23.50000  1.23000 -0.20600 -3.29000    7.49064213e-07
    1  0.34000   35   -23.25000  1.23000 -0.20600 -3.29000    1.04813614e-06
    1  0.34000   36   -23.00000  1.23000 -0.20600 -3.29000    1.39795259e-06
    1  0.34000   37   -22.75000  1.23000 -0.20600 -3.29000    1.78040045e-06
    1  0.34000   38   -22.50000  1.23000 -0.20600 -3.29000    2.17724914e-06
    1  0.34000   39   -22.25000  1.23000 -0.20600 -3.29000    2.57621832e-06
    2  0.38000    0   -32.00000  1.23000 -0.20600 -3.29000    2.55981590e-14
    2  0.38000    1   -31.75000  1.23000 -0.20600 -3.29000    4.33718850e-14
    2  0.38000    2   -31.50000  1.23000 -0.20600 -3.29000    7.34866269e-14
    2  0.38000    3   -31.25000  1.23000 -0.20600 -3.29000    1.24511160e-13
    2  0.38000    4   -31.00000  1.23000 -0.20600 -3.29000    2.10963896e-13
    2  0.38000    5   -30.75000  1.23000 -0.20600 -3.29000    3.57443919e-13
    2  0.38000    6   -30.50000  1.23000 -0.20600 -3.29000    6.05629479e-13
    2  0.38000    7   -30.25000  1.23000 -0.20600 -3.29000    1.02613924e-12
    2  0.38000    8   -30.00000  1.23000 -0.20600 -3.29000    1.73862194e-12
    2  0.38000    9   -29.75000  1.23000 -0.20600 -3.29000    2.94580029e-12
    2  0.38000   10   -29.50000  1.23000 -0.20600 -3.29000    4.99114725e-12
    2  0.38000   11   -29.25000  1.23000 -0.20600 -3.29000    8.45659914e-12
    2  0.38000   12   -29.00000  1.23000 -0.20600 -3.29000    1.43280847e-11
    2  0.38000   13   -28.75000  1.23000 -0.20600 -3.29000    2.42759927e-11
    2  0.38000   14   -28.50000  1.23000 -0.20600 -3.29000    4.11300889e-11
    2  0.38000   15   -28.25000  1.23000 -0.20600 -3.29000    6.96839253e-11
    2  0.38000   16   -28.00000  1.23000 -0.20600 -3.29000    1.18056689e-10
    2  0.38000   17   -27.75000  1.23000 -0.20600 -3.29000    1.99997643e-10
    2  0.38000   18   -27.50000  1.23000 -0.20600 -3.29000    3.38784528e-10
    2  0.38000   19   -27.25000  1.23000 -0.20600 -3.29000    5.73807557e-10
    2  0.38000   20   -27.00000  1.23000 -0.20600 -3.29000    9.71677516e-10
    2  0.38000   21   -26.75000  1.23000 -0.20600 -3.29000    1.64491409e-09
    2  0.38000   22   -26.50000  1.23000 -0.20600 -3.29000    2.78327339e-09
    2  0.38000   23   -26.25000  1.23000 -0.20600 -3.29000    4.70593209e-09
    2  0.38000   24   -26.00000  1.23000 -0.20600 -3.29000    7.94760169e-09
    2  0.38000   25   -25.75000  1.23000 -0.20600 -3.29000    1.33985338e-08
    2  0.38000   26   -25.50000  1.23000 -0.20600 -3.29000    2.25266277e-08
    2  0.38000   27   -25.25000  1.23000 -0.20600 -3.29000    3.77163403e-08
    2  0.38000   28   -25.00000  1.23000 -0.20600 -3.29000    6.27521644e-08
    2  0.38000   29   -24.75000  1.23000 -0.20600 -3.29000    1.03428825e-07
    2  0.38000   30   -24.50000  1.23000 -0.20600 -3.29000    1.68137475e-07
    2  0.38000   31   -24.25000  1.23000 -0.20600 -3.29000    2.68011092e-07
    2  0.38000   32   -24.00000  1.23000 -0.20600 -3.29000    4.15869749e-07
    2  0.38000   33   -23.75000  1.23000 -0.20600 -3.29000    6.23175822e-07
    2  0.38000   34   -23.50000  1.23000 -0.20600 -3.29000    8.95229050e-07
    2  0.38000   35   -23.25000  1.23000 -0.20600 -3.29000    1.22702045e-06
    2  0.38000   36   -23.00000  1.23000 -0.20600 -3.29000    1.60342029e-06
    2  0.38000   37   -22.75000  1.23000 -0.20600 -3.29000    2.00481168e-06
    2  0.38000   38   -22.50000  1.23000 -0.20600 -3.29000    2.41456996e-06
    2  0.38000   39   -22.25000  1.23000 -0.20600 -3.29000    2.82358292e-06
    3  0.42000    0   -32.00000  1.23000 -0.20600 -3.29000    3.28808026e-14
    3  0.42000    1   -31.75000  1.23000 -0.20600 -3.29000    5.57111188e-14
    3  0.42000    2   -31.50000  1.23000 -0.20600 -3.29000    9.43934668e-14
    3  0.42000    3   -31.25000  1.23000 -0.20600 -3.29000    1.59934376e-13
    3  0.42000    4   -31.00000  1.23000 -0.20600 -3.29000    2.70982753e-13
    3  0.42000    5   -30.75000  1.23000 -0.20600 -3.29000    4.59135984e-13
    3  0.42000    6   -30.50000  1.23000 -0.20600 -3.29000    7.77930509e-13
    3  0.42000    7   -30.25000  1.23000 -0.20600 -3.29000    1.31807293e-12
    3  0.42000    8   -30.00000  1.23000 -0.20600 -3.29000    2.23325351e-12
    3  0.42000    9   -29.75000  1.23000 -0.20600 -3.29000    3.78386645e-12
    3  0.42000   10   -29.50000  1.23000 -0.20600 -3.29000    6.41109605e-12
    3  0.42000   11   -29.25000  1.23000 -0.20600 -3.29000    1.08624238e-11
    3  0.42000   12   -29.00000  1.23000 -0.20600 -3.29000    1.84042278e-11
    3  0.42000   13   -28.75000  1.23000 -0.20600 -3.29000    3.11820084e-11
    3  0.42000   14   -28.50000  1.23000 -0.20600 -3.29000    5.28303061e-11
    3  0.42000   15   -28.25000  1.23000 -0.20600 -3.29000    8.95056598e-11
    3  0.42000   16   -28.00000  1.23000 -0.20600 -3.29000    1.51635149e-10
    3  0.42000   17   -27.75000  1.23000 -0.20600 -3.29000    2.56874438e-10
    3  0.42000   18   -27.50000  1.23000 -0.20600 -3.29000    4.35109643e-10
    3  0.42000   19   -27.25000  1.23000 -0.20600 -3.29000    7.36900430e-10
    3  0.42000   20   -27.00000  1.23000 -0.20600 -3.29000    1.24771216e-09
    3  0.42000   21   -26.75000  1.23000 -0.20600 -3.29000    2.11182338e-09
    3  0.42000   22   -26.50000  1.23000 -0.20600 -3.29000    3.57231422e-09
    3  0.42000   23   -26.25000  1.23000 -0.20600 -3.29000    6.03744121e-09
    3  0.42000   24   -26.00000  1.23000 -0.20600 -3.29000    1.01895612e-08
    3  0.42000   25   -25.75000  1.23000 -0.20600 -3.29000    1.71606533e-08
    3  0.42000   26   -25.50000  1.23000 -0.20600 -3.29000    2.88067969e-08
    3  0.42000   27   -25.25000  1.23000 -0.20600 -3.29000    4.81169948e-08
    3  0.42000   28   -25.00000  1.23000 -0.20600 -3.29000    7.97721356e-08
    3  0.42000   29   -24.75000  1.23000 -0.20600 -3.29000    1.30791818e-07
    3  0.42000   30   -24.50000  1.23000 -0.20600 -3.29000    2.11016442e-07
    3  0.42000   31   -24.25000  1.23000 -0.20600 -3.29000    3.32843371e-07
    3  0.42000   32   -24.00000  1.23000 -0.20600 -3.29000    5.09346307e-07
    3  0.42000   33   -23.75000  1.23000 -0.20600 -3.29000    7.50239792e-07
    3  0.42000   34   -23.50000  1.23000 -0.20600 -3.29000    1.05679533e-06
    3  0.42000   35   -23.25000  1.23000 -0.20600 -3.29000    1.41907060e-06
    3  0.42000   36   -23.00000  1.23000 -0.20600 -3.29000    1.81863652e-06
    3  0.42000   37   -22.75000  1.23000 -0.20600 -3.29000    2.23582379e-06
    3  0.42000   38   -22.50000  1.23000 -0.20600 -3.29000    2.65657013e-06
    3  0.42000   39   -22.25000  1.23000 -0.20600 -3.29000    3.07506866e-06
    4  0.46000    0   -32.00000  1.23000 -0.20600 -3.29000    4.20300391e-14
    4  0.46000    1   -31.75000  1.23000 -0.20600 -3.29000    7.12130889e-14
    4  0.46000    2   -31.50000  1.23000 -0.20600 -3.29000    1.20659017e-13
    4  0.46000    3   -31.25000  1.23000 -0.20600 -3.29000    2.04437080e-13
    4  0.46000    4   -31.00000  1.23000 -0.20600 -3.29000    3.46385301e-13
    4  0.46000    5   -30.75000  1.23000 -0.20600 -3.29000    5.86892568e-13
    4  0.46000    6   -30.50000  1.23000 -0.20600 -3.29000    9.94392611e-13
    4  0.46000    7   -30.25000  1.23000 -0.20600 -3.29000    1.68483294e-12
    4  0.46000    8   -30.00000  1.23000 -0.20600 -3.29000    2.85466486e-12
    4  0.46000    9   -29.75000  1.23000 -0.20600 -3.29000    4.83673648e-12
    4  0.46000   10   -29.50000  1.23000 -0.20600 -3.29000    8.19498462e-12
    4  0.46000   11   -29.25000  1.23000 -0.20600 -3.29000    1.38848438e-11
    4  0.46000   12   -29.00000  1.23000 -0.20600 -3.29000    2.35250482e-11
    4  0.46000   13   -28.75000  1.23000 -0.20600 -3.29000    3.98578948e-11
    4  0.46000   14   -28.50000  1.23000 -0.20600 -3.29000    6.75288020e-11
    4  0.46000   15   -28.25000  1.23000 -0.20600 -3.29000    1.14406276e-10
    4  0.46000   16   -28.00000  1.23000 -0.20600 -3.29000    1.93815464e-10
    4  0.46000   17   -27.75000  1.23000 -0.20600 -3.29000    3.28317290e-10
    4  0.46000   18   -27.50000  1.23000 -0.20600 -3.29000    5.56092172e-10
    4  0.46000   19   -27.25000  1.23000 -0.20600 -3.29000    9.41713263e-10
    4  0.46000   20   -27.00000  1.23000 -0.20600 -3.29000    1.59428004e-09
    4  0.46000   21   -26.75000  1.23000 -0.20600 -3.29000    2.69783684e-09
    4  0.46000   22   -26.50000  1.23000 -0.20600 -3.29000    4.56210181e-09
    4  0.46000   23   -26.25000  1.23000 -0.20600 -3.29000    7.70632447e-09
    4  0.46000   24   -26.00000  1.23000 -0.20600 -3.29000    1.29960078e-08
    4  0.46000   25   -25.75000  1.23000 -0.20600 -3.29000    2.18607887e-08
    4  0.46000   26   -25.50000  1.23000 -0.20600 -3.29000    3.66294017e-08
    4  0.46000   27   -25.25000  1.23000 -0.20600 -3.29000    6.10137008e-08
    4  0.46000   28   -25.00000  1.23000 -0.20600 -3.29000    1.00734979e-07
    4  0.46000   29   -24.75000  1.23000 -0.20600 -3.29000    1.64163950e-07
    4  0.46000   30   -24.50000  1.23000 -0.20600 -3.29000    2.62588827e-07
    4  0.46000   31   -24.25000  1.23000 -0.20600 -3.29000    4.09363281e-07
    4  0.46000   32   -24.00000  1.23000 -0.20600 -3.29000    6.17057594e-07
    4  0.46000   33   -23.75000  1.23000 -0.20600 -3.29000    8.92591231e-07
    4  0.46000   34   -23.50000  1.23000 -0.20600 -3.29000    1.23251152e-06
    4  0.46000   35   -23.25000  1.23000 -0.20600 -3.29000    1.62229151e-06
    4  0.46000   36   -23.00000  1.23000 -0.20600 -3.29000    2.04150570e-06
    4  0.46000   37   -22.75000  1.23000 -0.20600 -3.29000    2.47176058e-06
    4  0.46000   38   -22.50000  1.23000 -0.20600 -3.29000    2.90214530e-06
    4  0.46000   39   -22.25000  1.23000 -0.20600 -3.29000    3.33001663e-06
    5  0.50000    0   -32.00000  1.23000 -0.20600 -3.29000    5.34643537e-14
    5  0.50000    1   -31.75000  1.23000 -0.20600 -3.29000    9.05866772e-14
    5  0.50000    2   -31.50000  1.23000 -0.20600 -3.29000    1.53484403e-13
    5  0.50000    3   -31.25000  1.23000 -0.20600 -3.29000    2.60054375e-13
    5  0.50000    4   -31.00000  1.23000 -0.20600 -3.29000    4.40619654e-13
    5  0.50000    5   -30.75000  1.23000 -0.20600 -3.29000    7.46556842e-13
    5  0.50000    6   -30.50000  1.23000 -0.20600 -3.29000    1.26491710e-12
    5  0.50000    7   -30.25000  1.23000 -0.20600 -3.29000    2.14319036e-12
    5  0.50000    8   -30.00000  1.23000 -0.20600 -3.29000    3.63127128e-12
    5  0.50000    9   -29.75000  1.23000 -0.20600 -3.29000    6.15255329e-12
    5  0.50000   10   -29.50000  1.23000 -0.20600 -3.29000    1.04243801e-11
    5  0.50000   11   -29.25000  1.23000 -0.20600 -3.29000    1.76620749e-11
    5  0.50000   12   -29.00000  1.23000 -0.20600 -3.29000    2.99246600e-11
    5  0.50000   13   -28.75000  1.23000 -0.20600 -3.29000    5.07002114e-11
    5  0.50000   14   -28.50000  1.23000 -0.20600 -3.29000    8.58972893e-11
    5  0.50000   15   -28.25000  1.23000 -0.20600 -3.29000    1.45523260e-10
    5  0.50000   16   -28.00000  1.23000 -0.20600 -3.29000    2.46523885e-10
    5  0.50000   17   -27.75000  1.23000 -0.20600 -3.29000    4.17585411e-10
    5  0.50000   18   -27.50000  1.23000 -0.20600 -3.29000    7.07243708e-10
    5  0.50000   19   -27.25000  1.23000 -0.20600 -3.29000    1.19755539e-09
    5  0.50000   20   -27.00000  1.23000 -0.20600 -3.29000    2.02708117e-09
    5  0.50000   21   -26.75000  1.23000 -0.20600 -3.29000    3.42936213e-09
    5  0.50000   22   -26.50000  1.23000 -0.20600 -3.29000    5.79687809e-09
    5  0.50000   23   -26.25000  1.23000 -0.20600 -3.29000    9.78625092e-09
    5  0.50000   24   -26.00000  1.23000 -0.20600 -3.29000    1.64884018e-08
    5  0.50000   25   -25.75000  1.23000 -0.20600 -3.29000    2.76962506e-08
    5  0.50000   26   -25.50000  1.23000 -0.20600 -3.29000    4.63075089e-08
    5  0.50000   27   -25.25000  1.23000 -0.20600 -3.29000    7.68854136e-08
    5  0.50000   28   -25.00000  1.23000 -0.20600 -3.29000    1.26332736e-07
    5  0.50000   29   -24.75000  1.23000 -0.20600 -3.29000    2.04457564e-07
    5  0.50000   30   -24.50000  1.23000 -0.20600 -3.29000    3.23887093e-07
    5  0.50000   31   -24.25000  1.23000 -0.20600 -3.29000    4.98443399e-07
    5  0.50000   32   -24.00000  1.23000 -0.20600 -3.29000    7.39275720e-07
    5  0.50000   33   -23.75000  1.23000 -0.20600 -3.29000    1.04952358e-06
    5  0.50000   34   -23.50000  1.23000 -0.20600 -3.29000    1.42071008e-06
    5  0.50000   35   -23.25000  1.23000 -0.20600 -3.29000    1.83455199e-06
    5  0.50000   36   -23.00000  1.23000 -0.20600 -3.29000    2.27006490e-06
    5  0.50000   37   -22.75000  1.23000 -0.20600 -3.29000    2.71118870e-06
    5  0.50000   38   -22.50000  1.23000 -0.20600 -3.29000    3.15039574e-06
    5  0.50000   39   -22.25000  1.23000 -0.20600 -3.29000    3.58787929e-06
    6  0.54000    0   -32.00000  1.23000 -0.20600 -3.29000    6.76792539e-14
    6  0.54000    1   -31.75000  1.23000 -0.20600 -3.29000    1.14671510e-13
    6  0.54000    2   -31.50000  1.23000 -0.20600 -3.29000    1.94292024e-13
    6  0.54000    3   -31.25000  1.23000 -0.20600 -3.29000    3.29196143e-13
    6  0.54000    4   -31.00000  1.23000 -0.20600 -3.29000    5.57769054e-13
    6  0.54000    5   -30.75000  1.23000 -0.20600 -3.29000    9.45047859e-13
    6  0.54000    6   -30.50000  1.23000 -0.20600 -3.29000    1.60122664e-12
    6  0.54000    7   -30.25000  1.23000 -0.20600 -3.29000    2.71300604e-12
    6  0.54000    8   -30.00000  1.23000 -0.20600 -3.29000    4.59672187e-12
    6  0.54000    9   -29.75000  1.23000 -0.20600 -3.29000    7.78832988e-12
    6  0.54000   10   -29.50000  1.23000 -0.20600 -3.29000    1.31958732e-11
    6  0.54000   11   -29.25000  1.23000 -0.20600 -3.29000    2.23577719e-11
    6  0.54000   12   -29.00000  1.23000 -0.20600 -3.29000    3.78802718e-11
    6  0.54000   13   -28.75000  1.23000 -0.20600 -3.29000    6.41785305e-11
    6  0.54000   14   -28.50000  1.23000 -0.20600 -3.29000    1.08731045e-10
    6  0.54000   15   -28.25000  1.23000 -0.20600 -3.29000    1.84203236e-10
    6  0.54000   16   -28.00000  1.23000 -0.20600 -3.29000    3.12039505e-10
    6  0.54000   17   -27.75000  1.23000 -0.20600 -3.29000    5.28535105e-10
    6  0.54000   18   -27.50000  1.23000 -0.20600 -3.29000    8.95082841e-10
    6  0.54000   19   -27.25000  1.23000 -0.20600 -3.29000    1.51543067e-09
    6  0.54000   20   -27.00000  1.23000 -0.20600 -3.29000    2.56465560e-09
    6  0.54000   21   -26.75000  1.23000 -0.20600 -3.29000    4.33753611e-09
    6  0.54000   22   -26.50000  1.23000 -0.20600 -3.29000    7.32867500e-09
    6  0.54000   23   -26.25000  1.23000 -0.20600 -3.29000    1.23635244e-08
    6  0.54000   24   -26.00000  1.23000 -0.20600 -3.29000    2.08082103e-08
    6  0.54000   25   -25.75000  1.23000 -0.20600 -3.29000    3.48947076e-08
    6  0.54000   26   -25.50000  1.23000 -0.20600 -3.29000    5.81972373e-08
    6  0.54000   27   -25.25000  1.23000 -0.20600 -3.29000    9.62647633e-08
    6  0.54000   28   -25.00000  1.23000 -0.20600 -3.29000    1.57307340e-07
    6  0.54000   29   -24.75000  1.23000 -0.20600 -3.29000    2.52593537e-07
    6  0.54000   30   -24.50000  1.23000 -0.20600 -3.29000    3.95843472e-07
    6  0.54000   31   -24.25000  1.23000 -0.20600 -3.29000    6.00676003e-07
    6  0.54000   32   -24.00000  1.23000 -0.20600 -3.29000    8.75813328e-07
    6  0.54000   33   -23.75000  1.23000 -0.20600 -3.29000    1.21983510e-06
    6  0.54000   34   -23.50000  1.23000 -0.20600 -3.29000    1.61941296e-06
    6  0.54000   35   -23.25000  1.23000 -0.20600 -3.29000    2.05370111e-06
    6  0.54000   36   -23.00000  1.23000 -0.20600 -3.29000    2.50253083e-06
    6  0.54000   37   -22.75000  1.23000 -0.20600 -3.29000    2.95288328e-06
    6  0.54000   38   -22.50000  1.23000 -0.20600 -3.29000    3.40055340e-06
    6  0.54000   39   -22.25000  1.23000 -0.20600 -3.29000    3.84814439e-06
    7  0.58000    0   -32.00000  1.23000 -0.20600 -3.29000    8.52575660e-14
    7  0.58000    1   -31.75000  1.23000 -0.20600 -3.29000    1.44455086e-13
    7  0.58000    2   -31.50000  1.23000 -0.20600 -3.29000    2.44755659e-13
    7  0.58000    3   -31.25000  1.23000 -0.20600 -3.29000    4.14698522e-13
    7  0.58000    4   -31.00000  1.23000 -0.20600 -3.29000    7.02638685e-13
    7  0.58000    5   -30.75000  1.23000 -0.20600 -3.29000    1.19050397e-12
    7  0.58000    6   -30.50000  1.23000 -0.20600 -3.29000    2.01711022e-12
    7  0.58000    7   -30.25000  1.23000 -0.20600 -3.29000    3.41765136e-12
    7  0.58000    8   -30.00000  1.23000 -0.20600 -3.29000    5.79061582e-12
    7  0.58000    9   -29.75000  1.23000 -0.20600 -3.29000    9.81115276e-12
    7  0.58000   10   -29.50000  1.23000 -0.20600 -3.29000    1.66231057e-11
    7  0.58000   11   -29.25000  1.23000 -0.20600 -3.29000    2.81644135e-11
    7  0.58000   12   -29.00000  1.23000 -0.20600 -3.29000    4.77180656e-11
    7  0.58000   13   -28.75000  1.23000 -0.20600 -3.29000    8.08453443e-11
    7  0.58000   14   -28.50000  1.23000 -0.20600 -3.29000    1.36965703e-10
    7  0.58000   15   -28.25000  1.23000 -0.20600 -3.29000    2.32030298e-10
    7  0.58000   16   -28.00000  1.23000 -0.20600 -3.29000    3.93043154e-10
    7  0.58000   17   -27.75000  1.23000 -0.20600 -3.29000    6.65699440e-10
    7  0.58000   18   -27.50000  1.23000 -0.20600 -3.29000    1.12726761e-09
    7  0.58000   19   -27.25000  1.23000 -0.20600 -3.29000    1.90825955e-09
    7  0.58000   20   -27.00000  1.23000 -0.20600 -3.29000    3.22873972e-09
    7  0.58000   21   -26.75000  1.23000 -0.20600 -3.29000    5.45879431e-09
    7  0.58000   22   -26.50000  1.23000 -0.20600 -3.29000    9.21821641e-09
    7  0.58000   23   -26.25000  1.23000 -0.20600 -3.29000    1.55383972e-08
    7  0.58000   24   -26.00000  1.23000 -0.20600 -3.29000    2.61186202e-08
    7  0.58000   25   -25.75000  1.23000 -0.20600 -3.29000    4.37158860e-08
    7  0.58000   26   -25.50000  1.23000 -0.20600 -3.29000    7.26977589e-08
    7  0.58000   27   -25.25000  1.23000 -0.20600 -3.29000    1.19732348e-07
    7  0.58000   28   -25.00000  1.23000 -0.20600 -3.29000    1.94432047e-07
    7  0.58000   29   -24.75000  1.23000 -0.20600 -3.29000    3.09459125e-07
    7  0.58000   30   -24.50000  1.23000 -0.20600 -3.29000    4.79221342e-07
    7  0.58000   31   -24.25000  1.23000 -0.20600 -3.29000    7.16301599e-07
    7  0.58000   32   -24.00000  1.23000 -0.20600 -3.29000    1.02600620e-06
    7  0.58000   33   -23.75000  1.23000 -0.20600 -3.29000    1.40190957e-06
    7  0.58000   34   -23.50000  1.23000 -0.20600 -3.29000    1.82647773e-06
    7  0.58000   35   -23.25000  1.23000 -0.20600 -3.29000    2.27768760e-06
    7  0.58000   36   -23.00000  1.23000 -0.20600 -3.29000    2.73734167e-06
    7  0.58000   37   -22.75000  1.23000 -0.20600 -3.29000    3.19581659e-06
    7  0.58000   38   -22.50000  1.23000 -0.20600 -3.29000    3.65195774e-06
    7  0.58000   39   -22.25000  1.23000 -0.20600 -3.29000    4.11031988e-06
    8  0.62000    0   -32.00000  1.23000 -0.20600 -3.29000    1.06880013e-13
    8  0.62000    1   -31.75000  1.23000 -0.20600 -3.29000    1.81090819e-13
    8  0.62000    2   -31.50000  1.23000 -0.20600 -3.29000    3.06828890e-13
    8  0.62000    3   -31.25000  1.23000 -0.20600 -3.29000    5.19871418e-13
    8  0.62000    4   -31.00000  1.23000 -0.20600 -3.29000    8.80836690e-13
    8  0.62000    5   -30.75000  1.23000 -0.20600 -3.29000    1.49243020e-12
    8  0.62000    6   -30.50000  1.23000 -0.20600 -3.29000    2.52867258e-12
    8  0.62000    7   -30.25000  1.23000 -0.20600 -3.29000    4.28440313e-12
    8  0.62000    8   -30.00000  1.23000 -0.20600 -3.29000    7.25916592e-12
    8  0.62000    9   -29.75000  1.23000 -0.20600 -3.29000    1.22993195e-11
    8  0.62000   10   -29.50000  1.23000 -0.20600 -3.29000    2.08387595e-11
    8  0.62000   11   -29.25000  1.23000 -0.20600 -3.29000    3.53067818e-11
    8  0.62000   12   -29.00000  1.23000 -0.20600 -3.29000    5.98186917e-11
