    0  0.00000    0     -32.0000000       1.9999751         2.45463      2.26810859e-15
    0  0.00000    1     -31.7500000       1.9999756         2.45204      4.22141782e-15
    0  0.00000    2     -31.5000000       1.9999747         2.44902      7.85554703e-15
    0  0.00000    3     -31.2500000       1.9999748         2.44550      1.46147522e-14
    0  0.00000    4     -31.0000000       1.9999752         2.44140      2.71810044e-14
    0  0.00000    5     -30.7500000       1.9999752         2.43661      5.05297437e-14
    0  0.00000    6     -30.5000000       1.9999741         2.43104      9.38785182e-14
    0  0.00000    7     -30.2500000       1.9999737         2.42456      1.74272353e-13
    0  0.00000    8     -30.0000000       1.9999737         2.41702      3.23151038e-13
    0  0.00000    9     -29.7500000       1.9999723         2.40827      5.98307265e-13
    0  0.00000   10     -29.5000000       1.9999721         2.39811      1.10548755e-12
    0  0.00000   11     -29.2500000       1.9999713         2.38634      2.03697519e-12
    0  0.00000   12     -29.0000000       1.9999703         2.37271      3.73950914e-12
    0  0.00000   13     -28.7500000       1.9999690         2.35698      6.83146855e-12
    0  0.00000   14     -28.5000000       1.9999669         2.33884      1.23997089e-11
    0  0.00000   15     -28.2500000       1.9999646         2.31798      2.23188603e-11
    0  0.00000   16     -28.0000000       1.9999629         2.29404      3.97456686e-11
    0  0.00000   17     -27.7500000       1.9999589         2.26668      6.98404598e-11
    0  0.00000   18     -27.5000000       1.9999554         2.23548      1.20745358e-10
    0  0.00000   19     -27.2500000       1.9999514         2.20008      2.04799372e-10
    0  0.00000   20     -27.0000000       1.9999449         2.16007      3.39917733e-10
    0  0.00000   21     -26.7500000       1.9999374         2.11508      5.51061696e-10
    0  0.00000   22     -26.5000000       1.9999276         2.06479      8.71840378e-10
    0  0.00000   23     -26.2500000       1.9999143         2.00893      1.34652978e-09
    0  0.00000   24     -26.0000000       1.9998963         1.94732      2.03304817e-09
    0  0.00000   25     -25.7500000       1.9998722         1.87989      3.00755620e-09
    0  0.00000   26     -25.5000000       1.9998380         1.80673      4.37134329e-09
    0  0.00000   27     -25.2500000       1.9997901         1.72807      6.26063157e-09
    0  0.00000   28     -25.0000000       1.9997211         1.64435      8.86002738e-09
    0  0.00000   29     -24.7500000       1.9996207         1.55618      1.24207036e-08
    0  0.00000   30     -24.5000000       1.9994694         1.46435      1.72848225e-08
    0  0.00000   31     -24.2500000       1.9992418         1.36982      2.39185312e-08
    0  0.00000   32     -24.0000000       1.9988936         1.27366      3.29563115e-08
    0  0.00000   33     -23.7500000       1.9983560         1.17703      4.52608795e-08
    0  0.00000   34     -23.5000000       1.9975197         1.08111      6.20034726e-08
    0  0.00000   35     -23.2500000       1.9962192         0.98703      8.47709529e-08
    0  0.00000   36     -23.0000000       1.9942002         0.89586      1.15707010e-07
    0  0.00000   37     -22.7500000       1.9910932         0.80853      1.57696036e-07
    0  0.00000   38     -22.5000000       1.9863738         0.72578      2.14597378e-07
    0  0.00000   39     -22.2500000       1.9793350         0.64819      2.91537020e-07
    0  0.00000   40     -22.0000000       1.9690849         0.57616      3.95262759e-07
    0  0.00000   41     -21.7500000       1.9545778         0.50989      5.34566539e-07
    0  0.00000   42     -21.5000000       1.9347085         0.44944      7.20781770e-07
    0  0.00000   43     -21.2500000       1.9084736         0.39471      9.68388463e-07
    0  0.00000   44     -21.0000000       1.8751712         0.34551      1.29578314e-06
    0  0.00000   45     -20.7500000       1.8346014         0.30154      1.72634202e-06
    0  0.00000   46     -20.5000000       1.7871970         0.26248      2.28995077e-06
    0  0.00000   47     -20.2500000       1.7340324         0.22795      3.02524700e-06
    0  0.00000   48     -20.0000000       1.6766971         0.19756      3.98285920e-06
    0  0.00000   49     -19.7500000       1.6170675         0.17091      5.22992332e-06
    0  0.00000   50     -19.5000000       1.5570465         0.14762      6.85627401e-06
    0  0.00000   51     -19.2500000       1.4983457         0.12732      8.98282633e-06
    0  0.00000   52     -19.0000000       1.4423356         0.10969      1.17727459e-05
    0  0.00000   53     -18.7500000       1.3899937         0.09440      1.54465615e-05
    0  0.00000   54     -18.5000000       1.3419175         0.08117      2.03025538e-05
    0  0.00000   55     -18.2500000       1.2983767         0.06974      2.67441919e-05
    0  0.00000   56     -18.0000000       1.2593912         0.05987      3.53176874e-05
    0  0.00000   57     -17.7500000       1.2248034         0.05138      4.67627942e-05
    0  0.00000   58     -17.5000000       1.1943411         0.04406      6.20817373e-05
    0  0.00000   59     -17.2500000       1.1676672         0.03777      8.26333853e-05
    1  0.05000    0     -32.0000000       2.7170053         2.45463      3.08126954e-15
    1  0.05000    1     -31.7500000       2.7170041         2.45204      5.73487469e-15
    1  0.05000    2     -31.5000000       2.7170041         2.44902      1.06719113e-14
    1  0.05000    3     -31.2500000       2.7170038         2.44550      1.98544201e-14
    1  0.05000    4     -31.0000000       2.7170029         2.44140      3.69258931e-14
    1  0.05000    5     -30.7500000       2.7170031         2.43661      6.86455897e-14
    1  0.05000    6     -30.5000000       2.7170022         2.43104      1.27535718e-13
    1  0.05000    7     -30.2500000       2.7170007         2.42456      2.36752160e-13
    1  0.05000    8     -30.0000000       2.7169991         2.41702      4.39006307e-13
    1  0.05000    9     -29.7500000       2.7169981         2.40827      8.12811136e-13
    1  0.05000   10     -29.5000000       2.7169960         2.39811      1.50182351e-12
    1  0.05000   11     -29.2500000       2.7169952         2.38634      2.76726558e-12
    1  0.05000   12     -29.0000000       2.7169931         2.37271      5.08018627e-12
    1  0.05000   13     -28.7500000       2.7169895         2.35698      9.28065871e-12
    1  0.05000   14     -28.5000000       2.7169864         2.33884      1.68452006e-11
    1  0.05000   15     -28.2500000       2.7169824         2.31798      3.03205135e-11
    1  0.05000   16     -28.0000000       2.7169774         2.29404      5.39950445e-11
    1  0.05000   17     -27.7500000       2.7169709         2.26668      9.48791948e-11
    1  0.05000   18     -27.5000000       2.7169633         2.23548      1.64034009e-10
    1  0.05000   19     -27.2500000       2.7169526         2.20008      2.78221834e-10
    1  0.05000   20     -27.0000000       2.7169404         2.16007      4.61780836e-10
    1  0.05000   21     -26.7500000       2.7169242         2.11508      7.48619888e-10
    1  0.05000   22     -26.5000000       2.7169032         2.06479      1.18439580e-09
    1  0.05000   23     -26.2500000       2.7168748         2.00893      1.82925486e-09
    1  0.05000   24     -26.0000000       2.7168367         1.94732      2.76187317e-09
    1  0.05000   25     -25.7500000       2.7167845         1.87989      4.08570244e-09
    1  0.05000   26     -25.5000000       2.7167137         1.80673      5.93832539e-09
    1  0.05000   27     -25.2500000       2.7166119         1.72807      8.50474535e-09
    1  0.05000   28     -25.0000000       2.7164650         1.64435      1.20356560e-08
    1  0.05000   29     -24.7500000       2.7162511         1.55618      1.68720753e-08
    1  0.05000   30     -24.5000000       2.7159314         1.46435      2.34784245e-08
    1  0.05000   31     -24.2500000       2.7154486         1.36982      3.24870868e-08
    1  0.05000   32     -24.0000000       2.7147102         1.27366      4.47581812e-08
    1  0.05000   33     -23.7500000       2.7135713         1.17703      6.14598363e-08
    1  0.05000   34     -23.5000000       2.7118008         1.08111      8.41749213e-08
    1  0.05000   35     -23.2500000       2.7090459         0.98703      1.15041672e-07
    1  0.05000   36     -23.0000000       2.7047770         0.89586      1.56935940e-07
    1  0.05000   37     -22.7500000       2.6982124         0.80853      2.13700403e-07
    1  0.05000   38     -22.5000000       2.6882656         0.72578      2.90426073e-07
    1  0.05000   39     -22.2500000       2.6734798         0.64819      3.93777867e-07
    1  0.05000   40     -22.0000000       2.6520510         0.57616      5.32357433e-07
    1  0.05000   41     -21.7500000       2.6219306         0.50989      7.17083878e-07
    1  0.05000   42     -21.5000000       2.5810692         0.44944      9.61585556e-07
    1  0.05000   43     -21.2500000       2.5277956         0.39471      1.28264185e-06
    1  0.05000   44     -21.0000000       2.4612622         0.34551      1.70078442e-06
    1  0.05000   45     -20.7500000       2.3818157         0.30154      2.24126529e-06
    1  0.05000   46     -20.5000000       2.2911470         0.26248      2.93566609e-06
    1  0.05000   47     -20.2500000       2.1921325         0.22795      3.82446251e-06
    1  0.05000   48     -20.0000000       2.0883851         0.19756      4.96079065e-06
    1  0.05000   49     -19.7500000       1.9836833         0.17091      6.41563338e-06
    1  0.05000   50     -19.5000000       1.8814429         0.14762      8.28471548e-06
    1  0.05000   51     -19.2500000       1.7843697         0.12732      1.06975867e-05
    1  0.05000   52     -19.0000000       1.6943251         0.10969      1.38295554e-05
    1  0.05000   53     -18.7500000       1.6123623         0.09440      1.79176732e-05
    1  0.05000   54     -18.5000000       1.5388693         0.08117      2.32823368e-05
    1  0.05000   55     -18.2500000       1.4737391         0.06974      3.03563393e-05
    1  0.05000   56     -18.0000000       1.4165413         0.05987      3.97247204e-05
    1  0.05000   57     -17.7500000       1.3666558         0.05138      5.21786933e-05
    1  0.05000   58     -17.5000000       1.3233742         0.04406      6.87888678e-05
    1  0.05000   59     -17.2500000       1.2859683         0.03777      9.10053204e-05
    2  0.10000    0     -32.0000000       3.6388438         2.45463      4.12669751e-15
    2  0.10000    1     -31.7500000       3.6388443         2.45204      7.68063473e-15
    2  0.10000    2     -31.5000000       3.6388435         2.44902      1.42927340e-14
    2  0.10000    3     -31.2500000       3.6388426         2.44550      2.65907274e-14
    2  0.10000    4     -31.0000000       3.6388412         2.44140      4.94542931e-14
    2  0.10000    5     -30.7500000       3.6388400         2.43661      9.19359668e-14
    2  0.10000    6     -30.5000000       3.6388371         2.43104      1.70806525e-13
    2  0.10000    7     -30.2500000       3.6388354         2.42456      3.17078341e-13
    2  0.10000    8     -30.0000000       3.6388333         2.41702      5.87954056e-13
    2  0.10000    9     -29.7500000       3.6388309         2.40827      1.08858463e-12
    2  0.10000   10     -29.5000000       3.6388273         2.39811      2.01136720e-12
    2  0.10000   11     -29.2500000       3.6388247         2.38634      3.70615084e-12
    2  0.10000   12     -29.0000000       3.6388192         2.37271      6.80380014e-12
    2  0.10000   13     -28.7500000       3.6388130         2.35698      1.24294108e-11
    2  0.10000   14     -28.5000000       3.6388066         2.33884      2.25604448e-11
    2  0.10000   15     -28.2500000       3.6387970         2.31798      4.06076214e-11
    2  0.10000   16     -28.0000000       3.6387873         2.29404      7.23143628e-11
    2  0.10000   17     -27.7500000       3.6387737         2.26668      1.27069424e-10
    2  0.10000   18     -27.5000000       3.6387575         2.23548      2.19686450e-10
    2  0.10000   19     -27.2500000       3.6387377         2.20008      3.72614661e-10
    2  0.10000   20     -27.0000000       3.6387126         2.16007      6.18448515e-10
    2  0.10000   21     -26.7500000       3.6386797         2.11508      1.00260000e-09
    2  0.10000   22     -26.5000000       3.6386356         2.06479      1.58621205e-09
    2  0.10000   23     -26.2500000       3.6385777         2.00893      2.44983167e-09
    2  0.10000   24     -26.0000000       3.6385012         1.94732      3.69881592e-09
    2  0.10000   25     -25.7500000       3.6383951         1.87989      5.47168844e-09
    2  0.10000   26     -25.5000000       3.6382480         1.80673      7.95265986e-09
    2  0.10000   27     -25.2500000       3.6380391         1.72807      1.13894068e-08
    2  0.10000   28     -25.0000000       3.6377401         1.64435      1.61174878e-08
    2  0.10000   29     -24.7500000       3.6373005         1.55618      2.25932020e-08
    2  0.10000   30     -24.5000000       3.6366467         1.46435      3.14377395e-08
    2  0.10000   31     -24.2500000       3.6356585         1.36982      4.34962928e-08
    2  0.10000   32     -24.0000000       3.6341493         1.27366      5.99172267e-08
