# Normalization A,     chi_sq_bin, chi_sq 
# (-9.57+(Ai*0.01)),   chi_sq_bin, chi_sq 

 0                     0           0      1000.00      258.862     -7.77000     -4.00000     -5.00000
                     0                     0           1      258.862      258.724     -7.76000     -4.00000     -5.00000
                     0                     0           2      258.724      258.569     -7.75000     -4.00000     -5.00000
                     0                     0           3      258.569      258.395     -7.74000     -4.00000     -5.00000
                     0                     0           4      258.395      258.200     -7.73000     -4.00000     -5.00000
                     0                     0           5      258.200      257.981     -7.72000     -4.00000     -5.00000
                     0                     0           6      257.981      257.737     -7.71000     -4.00000     -5.00000
                     0                     0           7      257.737      257.463     -7.70000     -4.00000     -5.00000
                     0                     0           8      257.463      257.156     -7.69000     -4.00000     -5.00000
                     0                     0           9      257.156      256.812     -7.68000     -4.00000     -5.00000
                     0                     0          10      256.812      256.427     -7.67000     -4.00000     -5.00000
                     0                     0          11      256.427      255.996     -7.66000     -4.00000     -5.00000
                     0                     0          12      255.996      255.514     -7.65000     -4.00000     -5.00000
                     0                     0          13      255.514      254.975     -7.64000     -4.00000     -5.00000
                     0                     0          14      254.975      254.372     -7.63000     -4.00000     -5.00000
                     0                     0          15      254.372      253.698     -7.62000     -4.00000     -5.00000
                     0                     0          16      253.698      252.946     -7.61000     -4.00000     -5.00000
                     0                     0          17      252.946      252.106     -7.60000     -4.00000     -5.00000
                     0                     0          18      252.106      251.169     -7.59000     -4.00000     -5.00000
                     0                     0          19      251.169      250.124     -7.58000     -4.00000     -5.00000
                     0                     0          20      250.124      248.960     -7.57000     -4.00000     -5.00000
                     0                     0          21      248.960      247.664     -7.56000     -4.00000     -5.00000
                     0                     0          22      247.664      246.224     -7.55000     -4.00000     -5.00000
                     0                     0          23      246.224      244.625     -7.54000     -4.00000     -5.00000
                     0                     0          24      244.625      242.852     -7.53000     -4.00000     -5.00000
                     0                     0          25      242.852      240.890     -7.52000     -4.00000     -5.00000
                     0                     0          26      240.890      238.722     -7.51000     -4.00000     -5.00000
                     0                     0          27      238.722      236.331     -7.50000     -4.00000     -5.00000
                     0                     0          28      236.331      233.703     -7.49000     -4.00000     -5.00000
                     0                     0          29      233.703      230.820     -7.48000     -4.00000     -5.00000
                     0                     0          30      230.820      227.671     -7.47000     -4.00000     -5.00000
                     0                     0          31      227.671      224.243     -7.46000     -4.00000     -5.00000
                     0                     0          32      224.243      220.532     -7.45000     -4.00000     -5.00000
                     0                     0          33      220.532      216.536     -7.44000     -4.00000     -5.00000
                     0                     0          34      216.536      212.265     -7.43000     -4.00000     -5.00000
                     0                     0          35      212.265      207.740     -7.42000     -4.00000     -5.00000
                     0                     0          36      207.740      202.999     -7.41000     -4.00000     -5.00000
                     0                     0          37      202.999      198.103     -7.40000     -4.00000     -5.00000
                     0                     0          38      198.103      193.144     -7.39000     -4.00000     -5.00000
                     0                     0          39      193.144      188.251     -7.38000     -4.00000     -5.00000
                     0                     0          40      188.251      183.605     -7.37000     -4.00000     -5.00000
                     0                     0          41      183.605      179.457     -7.36000     -4.00000     -5.00000
                     0                     0          42      179.457      176.143     -7.35000     -4.00000     -5.00000
                     0                     0          43      176.143      174.110     -7.34000     -4.00000     -5.00000
                     0                     0          44      174.110      173.953     -7.33000     -4.00000     -5.00000
                     0                     1          43      173.953      173.860     -7.34000     -3.98000     -5.00000
                     0                     1          44      173.860      173.851     -7.33000     -3.98000     -5.00000
                     0                     2          43      173.851      173.630     -7.34000     -3.96000     -5.00000
                     0                     3          43      173.630      173.420     -7.34000     -3.94000     -5.00000
                     0                     4          43      173.420      173.232     -7.34000     -3.92000     -5.00000
                     0                     5          43      173.232      173.063     -7.34000     -3.90000     -5.00000
                     0                     6          43      173.063      172.914     -7.34000     -3.88000     -5.00000
                     0                     7          43      172.914      172.785     -7.34000     -3.86000     -5.00000
                     0                     8          43      172.785      172.675     -7.34000     -3.84000     -5.00000
                     0                     9          43      172.675      172.583     -7.34000     -3.82000     -5.00000
                     0                    10          43      172.583      172.511     -7.34000     -3.80000     -5.00000
                     0                    11          43      172.511      172.456     -7.34000     -3.78000     -5.00000
                     0                    12          43      172.456      172.419     -7.34000     -3.76000     -5.00000
                     0                    13          43      172.419      172.400     -7.34000     -3.74000     -5.00000
                     0                    14          43      172.400      172.397     -7.34000     -3.72000     -5.00000
                     0                    19          42      172.397      172.387     -7.35000     -3.62000     -5.00000
                     0                    20          42      172.387      172.340     -7.35000     -3.60000     -5.00000
                     0                    21          42      172.340      172.306     -7.35000     -3.58000     -5.00000
                     0                    22          42      172.306      172.284     -7.35000     -3.56000     -5.00000
                     0                    23          42      172.284      172.275     -7.35000     -3.54000     -5.00000
                     1                     4          43      172.275      172.256     -7.34000     -3.92000     -4.98000
                     1                     5          43      172.256      172.083     -7.34000     -3.90000     -4.98000
                     1                     6          43      172.083      171.931     -7.34000     -3.88000     -4.98000
                     1                     7          43      171.931      171.800     -7.34000     -3.86000     -4.98000
                     1                     8          43      171.800      171.690     -7.34000     -3.84000     -4.98000
                     1                     9          43      171.690      171.599     -7.34000     -3.82000     -4.98000
                     1                    10          43      171.599      171.528     -7.34000     -3.80000     -4.98000
                     1                    11          43      171.528      171.476     -7.34000     -3.78000     -4.98000
                     1                    12          43      171.476      171.443     -7.34000     -3.76000     -4.98000
                     1                    13          43      171.443      171.428     -7.34000     -3.74000     -4.98000
                     1                    17          42      171.428      171.369     -7.35000     -3.66000     -4.98000
                     1                    18          42      171.369      171.299     -7.35000     -3.64000     -4.98000
                     1                    19          42      171.299      171.242     -7.35000     -3.62000     -4.98000
                     1                    20          42      171.242      171.199     -7.35000     -3.60000     -4.98000
                     1                    21          42      171.199      171.170     -7.35000     -3.58000     -4.98000
                     1                    22          42      171.170      171.154     -7.35000     -3.56000     -4.98000
                     1                    23          42      171.154      171.150     -7.35000     -3.54000     -4.98000
                     2                     5          43      171.150      171.103     -7.34000     -3.90000     -4.96000
                     2                     6          43      171.103      170.948     -7.34000     -3.88000     -4.96000
                     2                     7          43      170.948      170.815     -7.34000     -3.86000     -4.96000
                     2                     8          43      170.815      170.703     -7.34000     -3.84000     -4.96000
                     2                     9          43      170.703      170.613     -7.34000     -3.82000     -4.96000
                     2                    10          43      170.613      170.543     -7.34000     -3.80000     -4.96000
                     2                    11          43      170.543      170.494     -7.34000     -3.78000     -4.96000
                     2                    12          43      170.494      170.464     -7.34000     -3.76000     -4.96000
                     2                    13          43      170.464      170.454     -7.34000     -3.74000     -4.96000
                    56                    57          34      21.3480      21.3212     -7.43000     -2.86000     -3.88000
                    56                    59          33      21.3212      21.1522     -7.44000     -2.82000     -3.88000
                    56                    60          33      21.1522      20.8229     -7.44000     -2.80000     -3.88000
