     0.300000     -31.0500  4.95980e-11  1.17869e-05
     0.300000     -30.7500  1.00891e-10  1.17869e-05
     0.300000     -30.4500  2.05227e-10  1.17869e-05
     0.300000     -30.1500  4.17446e-10  1.17869e-05
     0.300000     -29.8500  8.49061e-10  1.17869e-05
     0.300000     -29.5500  1.72673e-09  1.17869e-05
     0.300000     -29.2500  3.51089e-09  1.17869e-05
     0.300000     -28.9500  7.13581e-09  1.17869e-05
     0.300000     -28.6500  1.44930e-08  1.17869e-05
     0.300000     -28.3500  2.93980e-08  1.17869e-05
     0.300000     -28.0500  5.94927e-08  1.17869e-05
     0.300000     -27.7500  1.19891e-07  1.17869e-05
     0.300000     -27.4500  2.39809e-07  1.17869e-05
     0.300000     -27.1500  4.73406e-07  1.17869e-05
     0.300000     -26.8500  9.13819e-07  1.17869e-05
     0.300000     -26.5500  1.70067e-06  1.17869e-05
     0.300000     -26.2500  2.99513e-06  1.17869e-05
     0.300000     -25.9500  4.89578e-06  1.17869e-05
     0.300000     -25.6500  7.33456e-06  1.17869e-05
     0.300000     -25.3500  1.00813e-05  1.17869e-05
     0.300000     -25.0500  1.28921e-05  1.17869e-05
     0.300000     -24.7500  1.56442e-05  1.17869e-05
     0.300000     -24.4500  1.83436e-05  1.17869e-05
     0.300000     -24.1500  2.10639e-05  1.17869e-05
     0.300000     -23.8500  2.38947e-05  1.17869e-05
     0.300000     -23.5500  2.69191e-05  1.17869e-05
     0.300000     -23.2500  3.02091e-05  1.17869e-05
     0.300000     -22.9500  3.38285e-05  1.17869e-05
     0.300000     -22.6500  3.78367e-05  1.17869e-05
     0.300000     -22.3500  4.22921e-05  1.17869e-05
     0.300000     -22.0500  4.72551e-05  1.17869e-05
     0.300000     -21.7500  5.27902e-05  1.17869e-05
     0.300000     -21.4500  5.89672e-05  1.17869e-05
     0.300000     -21.1500  6.58631e-05  1.17869e-05
     0.300000     -20.8500  7.35630e-05  1.17869e-05
     0.300000     -20.5500  8.21616e-05  1.17869e-05
     0.300000     -20.2500  9.17644e-05  1.17869e-05
     0.300000     -19.9500  0.000102489  1.17869e-05
     0.300000     -19.6500  0.000114467  1.17869e-05
     0.300000     -19.3500  0.000127844  1.17869e-05
     0.340000     -31.0500  4.92026e-11  1.11471e-05
     0.340000     -30.7500  1.00087e-10  1.11471e-05
     0.340000     -30.4500  2.03591e-10  1.11471e-05
     0.340000     -30.1500  4.14115e-10  1.11471e-05
     0.340000     -29.8500  8.42282e-10  1.11471e-05
     0.340000     -29.5500  1.71293e-09  1.11471e-05
     0.340000     -29.2500  3.48276e-09  1.11471e-05
     0.340000     -28.9500  7.07837e-09  1.11471e-05
     0.340000     -28.6500  1.43754e-08  1.11471e-05
     0.340000     -28.3500  2.91561e-08  1.11471e-05
     0.340000     -28.0500  5.89906e-08  1.11471e-05
     0.340000     -27.7500  1.18834e-07  1.11471e-05
     0.340000     -27.4500  2.37534e-07  1.11471e-05
     0.340000     -27.1500  4.68367e-07  1.11471e-05
     0.340000     -26.8500  9.02324e-07  1.11471e-05
     0.340000     -26.5500  1.67409e-06  1.11471e-05
     0.340000     -26.2500  2.93527e-06  1.11471e-05
     0.340000     -25.9500  4.77113e-06  1.11471e-05
     0.340000     -25.6500  7.10505e-06  1.11471e-05
     0.340000     -25.3500  9.71312e-06  1.11471e-05
     0.340000     -25.0500  1.23697e-05  1.11471e-05
     0.340000     -24.7500  1.49678e-05  1.11471e-05
     0.340000     -24.4500  1.75194e-05  1.11471e-05
     0.340000     -24.1500  2.00964e-05  1.11471e-05
     0.340000     -23.8500  2.27836e-05  1.11471e-05
     0.340000     -23.5500  2.56587e-05  1.11471e-05
     0.340000     -23.2500  2.87892e-05  1.11471e-05
     0.340000     -22.9500  3.22351e-05  1.11471e-05
     0.340000     -22.6500  3.60525e-05  1.11471e-05
     0.340000     -22.3500  4.02965e-05  1.11471e-05
     0.340000     -22.0500  4.50246e-05  1.11471e-05
     0.340000     -21.7500  5.02979e-05  1.11471e-05
     0.340000     -21.4500  5.61830e-05  1.11471e-05
     0.340000     -21.1500  6.27532e-05  1.11471e-05
     0.340000     -20.8500  7.00894e-05  1.11471e-05
     0.340000     -20.5500  7.82819e-05  1.11471e-05
     0.340000     -20.2500  8.74311e-05  1.11471e-05
     0.340000     -19.9500  9.76493e-05  1.11471e-05
     0.340000     -19.6500  0.000109061  1.11471e-05
     0.340000     -19.3500  0.000121807  1.11471e-05
     0.380000     -31.0500  4.88105e-11  1.05419e-05
     0.380000     -30.7500  9.92891e-11  1.05419e-05
     0.380000     -30.4500  2.01968e-10  1.05419e-05
     0.380000     -30.1500  4.10813e-10  1.05419e-05
     0.380000     -29.8500  8.35561e-10  1.05419e-05
     0.380000     -29.5500  1.69924e-09  1.05419e-05
     0.380000     -29.2500  3.45486e-09  1.05419e-05
     0.380000     -28.9500  7.02140e-09  1.05419e-05
     0.380000     -28.6500  1.42588e-08  1.05419e-05
     0.380000     -28.3500  2.89159e-08  1.05419e-05
     0.380000     -28.0500  5.84919e-08  1.05419e-05
     0.380000     -27.7500  1.17783e-07  1.05419e-05
     0.380000     -27.4500  2.35268e-07  1.05419e-05
     0.380000     -27.1500  4.63337e-07  1.05419e-05
     0.380000     -26.8500  8.90827e-07  1.05419e-05
     0.380000     -26.5500  1.64752e-06  1.05419e-05
     0.380000     -26.2500  2.87561e-06  1.05419e-05
     0.380000     -25.9500  4.64779e-06  1.05419e-05
     0.380000     -25.6500  6.88003e-06  1.05419e-05
     0.380000     -25.3500  9.35543e-06  1.05419e-05
     0.380000     -25.0500  1.18657e-05  1.05419e-05
     0.380000     -24.7500  1.43185e-05  1.05419e-05
     0.380000     -24.4500  1.67308e-05  1.05419e-05
     0.380000     -24.1500  1.91725e-05  1.05419e-05
     0.380000     -23.8500  2.17235e-05  1.05419e-05
     0.380000     -23.5500  2.44569e-05  1.05419e-05
     0.380000     -23.2500  2.74358e-05  1.05419e-05
     0.380000     -22.9500  3.07167e-05  1.05419e-05
     0.380000     -22.6500  3.43523e-05  1.05419e-05
     0.380000     -22.3500  3.83951e-05  1.05419e-05
     0.380000     -22.0500  4.28993e-05  1.05419e-05
     0.380000     -21.7500  4.79233e-05  1.05419e-05
     0.380000     -21.4500  5.35303e-05  1.05419e-05
     0.380000     -21.1500  5.97901e-05  1.05419e-05
     0.380000     -20.8500  6.67798e-05  1.05419e-05
     0.380000     -20.5500  7.45854e-05  1.05419e-05
     0.380000     -20.2500  8.33026e-05  1.05419e-05
     0.380000     -19.9500  9.30382e-05  1.05419e-05
     0.380000     -19.6500  0.000103911  1.05419e-05
     0.380000     -19.3500  0.000116055  1.05419e-05
     0.420000     -31.0500  4.84216e-11  9.96965e-06
     0.420000     -30.7500  9.84978e-11  9.96965e-06
     0.420000     -30.4500  2.00358e-10  9.96965e-06
     0.420000     -30.1500  4.07537e-10  9.96965e-06
     0.420000     -29.8500  8.28892e-10  9.96965e-06
     0.420000     -29.5500  1.68566e-09  9.96965e-06
     0.420000     -29.2500  3.42717e-09  9.96965e-06
     0.420000     -28.9500  6.96487e-09  9.96965e-06
