    0  0.00000    0   -32.00000  1.23000 -0.20600 -3.70000    4.66873245e-17
    0  0.00000    1   -31.75000  1.23000 -0.20600 -3.70000    8.69359545e-17
    0  0.00000    2   -31.50000  1.23000 -0.20600 -3.70000    1.61882144e-16
    0  0.00000    3   -31.25000  1.23000 -0.20600 -3.70000    3.01438962e-16
    0  0.00000    4   -31.00000  1.23000 -0.20600 -3.70000    5.61306235e-16
    0  0.00000    5   -30.75000  1.23000 -0.20600 -3.70000    1.04520001e-15
    0  0.00000    6   -30.50000  1.23000 -0.20600 -3.70000    1.94625555e-15
    0  0.00000    7   -30.25000  1.23000 -0.20600 -3.70000    3.62409272e-15
    0  0.00000    8   -30.00000  1.23000 -0.20600 -3.70000    6.74838391e-15
    0  0.00000    9   -29.75000  1.23000 -0.20600 -3.70000    1.25660641e-14
    0  0.00000   10   -29.50000  1.23000 -0.20600 -3.70000    2.33991022e-14
    0  0.00000   11   -29.25000  1.23000 -0.20600 -3.70000    4.35711614e-14
    0  0.00000   12   -29.00000  1.23000 -0.20600 -3.70000    8.11333693e-14
    0  0.00000   13   -28.75000  1.23000 -0.20600 -3.70000    1.51077325e-13
    0  0.00000   14   -28.50000  1.23000 -0.20600 -3.70000    2.81318968e-13
    0  0.00000   15   -28.25000  1.23000 -0.20600 -3.70000    5.23839815e-13
    0  0.00000   16   -28.00000  1.23000 -0.20600 -3.70000    9.75433493e-13
    0  0.00000   17   -27.75000  1.23000 -0.20600 -3.70000    1.81633636e-12
    0  0.00000   18   -27.50000  1.23000 -0.20600 -3.70000    3.38215805e-12
    0  0.00000   19   -27.25000  1.23000 -0.20600 -3.70000    6.29781427e-12
    0  0.00000   20   -27.00000  1.23000 -0.20600 -3.70000    1.17268920e-11
    0  0.00000   21   -26.75000  1.23000 -0.20600 -3.70000    2.18359063e-11
    0  0.00000   22   -26.50000  1.23000 -0.20600 -3.70000    4.06584835e-11
    0  0.00000   23   -26.25000  1.23000 -0.20600 -3.70000    7.57036864e-11
    0  0.00000   24   -26.00000  1.23000 -0.20600 -3.70000    1.40947948e-10
    0  0.00000   25   -25.75000  1.23000 -0.20600 -3.70000    2.62397465e-10
    0  0.00000   26   -25.50000  1.23000 -0.20600 -3.70000    4.88416307e-10
    0  0.00000   27   -25.25000  1.23000 -0.20600 -3.70000    9.08868814e-10
    0  0.00000   28   -25.00000  1.23000 -0.20600 -3.70000    1.69047465e-09
    0  0.00000   29   -24.75000  1.23000 -0.20600 -3.70000    3.14173620e-09
    0  0.00000   30   -24.50000  1.23000 -0.20600 -3.70000    5.83098592e-09
    0  0.00000   31   -24.25000  1.23000 -0.20600 -3.70000    1.07973497e-08
    0  0.00000   32   -24.00000  1.23000 -0.20600 -3.70000    1.99164152e-08
    0  0.00000   33   -23.75000  1.23000 -0.20600 -3.70000    3.65001220e-08
    0  0.00000   34   -23.50000  1.23000 -0.20600 -3.70000    6.61823520e-08
    0  0.00000   35   -23.25000  1.23000 -0.20600 -3.70000    1.17954876e-07
    0  0.00000   36   -23.00000  1.23000 -0.20600 -3.70000    2.04674564e-07
    0  0.00000   37   -22.75000  1.23000 -0.20600 -3.70000    3.41426784e-07
    0  0.00000   38   -22.50000  1.23000 -0.20600 -3.70000    5.39840073e-07
    0  0.00000   39   -22.25000  1.23000 -0.20600 -3.70000    7.99438567e-07
    0  0.00000   40   -22.00000  1.23000 -0.20600 -3.70000    1.10328187e-06
    0  0.00000   41   -21.75000  1.23000 -0.20600 -3.70000    1.42505519e-06
    0  0.00000   42   -21.50000  1.23000 -0.20600 -3.70000    1.74274123e-06
    0  0.00000   43   -21.25000  1.23000 -0.20600 -3.70000    2.04661728e-06
    0  0.00000   44   -21.00000  1.23000 -0.20600 -3.70000    2.33787569e-06
    0  0.00000   45   -20.75000  1.23000 -0.20600 -3.70000    2.62332037e-06
    0  0.00000   46   -20.50000  1.23000 -0.20600 -3.70000    2.91112315e-06
    0  0.00000   47   -20.25000  1.23000 -0.20600 -3.70000    3.20879872e-06
    0  0.00000   48   -20.00000  1.23000 -0.20600 -3.70000    3.52267057e-06
    0  0.00000   49   -19.75000  1.23000 -0.20600 -3.70000    3.85799467e-06
    0  0.00000   50   -19.50000  1.23000 -0.20600 -3.70000    4.21926734e-06
    0  0.00000   51   -19.25000  1.23000 -0.20600 -3.70000    4.61053196e-06
    0  0.00000   52   -19.00000  1.23000 -0.20600 -3.70000    5.03561569e-06
    0  0.00000   53   -18.75000  1.23000 -0.20600 -3.70000    5.49831248e-06
    0  0.00000   54   -18.50000  1.23000 -0.20600 -3.70000    6.00251315e-06
    0  0.00000   55   -18.25000  1.23000 -0.20600 -3.70000    6.55230178e-06
    0  0.00000   56   -18.00000  1.23000 -0.20600 -3.70000    7.15203305e-06
    0  0.00000   57   -17.75000  1.23000 -0.20600 -3.70000    7.80639220e-06
    0  0.00000   58   -17.50000  1.23000 -0.20600 -3.70000    8.52045287e-06
    0  0.00000   59   -17.25000  1.23000 -0.20600 -3.70000    9.29971884e-06
    1  0.05000    0   -32.00000  1.23000 -0.20600 -3.70000    7.15956319e-17
    1  0.05000    1   -31.75000  1.23000 -0.20600 -3.70000    1.33317163e-16
    1  0.05000    2   -31.50000  1.23000 -0.20600 -3.70000    2.48248443e-16
    1  0.05000    3   -31.25000  1.23000 -0.20600 -3.70000    4.62259708e-16
    1  0.05000    4   -31.00000  1.23000 -0.20600 -3.70000    8.60768698e-16
    1  0.05000    5   -30.75000  1.23000 -0.20600 -3.70000    1.60282806e-15
    1  0.05000    6   -30.50000  1.23000 -0.20600 -3.70000    2.98460212e-15
    1  0.05000    7   -30.25000  1.23000 -0.20600 -3.70000    5.55759493e-15
    1  0.05000    8   -30.00000  1.23000 -0.20600 -3.70000    1.03487131e-14
    1  0.05000    9   -29.75000  1.23000 -0.20600 -3.70000    1.92702045e-14
    1  0.05000   10   -29.50000  1.23000 -0.20600 -3.70000    3.58827924e-14
    1  0.05000   11   -29.25000  1.23000 -0.20600 -3.70000    6.68168727e-14
    1  0.05000   12   -29.00000  1.23000 -0.20600 -3.70000    1.24418799e-13
    1  0.05000   13   -28.75000  1.23000 -0.20600 -3.70000    2.31678771e-13
    1  0.05000   14   -28.50000  1.23000 -0.20600 -3.70000    4.31405644e-13
    1  0.05000   15   -28.25000  1.23000 -0.20600 -3.70000    8.03313633e-13
    1  0.05000   16   -28.00000  1.23000 -0.20600 -3.70000    1.49583612e-12
    1  0.05000   17   -27.75000  1.23000 -0.20600 -3.70000    2.78536482e-12
    1  0.05000   18   -27.50000  1.23000 -0.20600 -3.70000    5.18655214e-12
    1  0.05000   19   -27.25000  1.23000 -0.20600 -3.70000    9.65768784e-12
    1  0.05000   20   -27.00000  1.23000 -0.20600 -3.70000    1.79830612e-11
    1  0.05000   21   -26.75000  1.23000 -0.20600 -3.70000    3.34847740e-11
    1  0.05000   22   -26.50000  1.23000 -0.20600 -3.70000    6.23475854e-11
    1  0.05000   23   -26.25000  1.23000 -0.20600 -3.70000    1.16083983e-10
    1  0.05000   24   -26.00000  1.23000 -0.20600 -3.70000    2.16118345e-10
    1  0.05000   25   -25.75000  1.23000 -0.20600 -3.70000    4.02303940e-10
    1  0.05000   26   -25.50000  1.23000 -0.20600 -3.70000    7.48720308e-10
    1  0.05000   27   -25.25000  1.23000 -0.20600 -3.70000    1.39289880e-09
    1  0.05000   28   -25.00000  1.23000 -0.20600 -3.70000    2.58963118e-09
    1  0.05000   29   -24.75000  1.23000 -0.20600 -3.70000    4.80925166e-09
    1  0.05000   30   -24.50000  1.23000 -0.20600 -3.70000    8.91466190e-09
    1  0.05000   31   -24.25000  1.23000 -0.20600 -3.70000    1.64725140e-08
    1  0.05000   32   -24.00000  1.23000 -0.20600 -3.70000    3.02769436e-08
    1  0.05000   33   -23.75000  1.23000 -0.20600 -3.70000    5.51623245e-08
    1  0.05000   34   -23.50000  1.23000 -0.20600 -3.70000    9.90714781e-08
    1  0.05000   35   -23.25000  1.23000 -0.20600 -3.70000    1.73947072e-07
    1  0.05000   36   -23.00000  1.23000 -0.20600 -3.70000    2.95154507e-07
    1  0.05000   37   -22.75000  1.23000 -0.20600 -3.70000    4.77320896e-07
    1  0.05000   38   -22.50000  1.23000 -0.20600 -3.70000    7.25929397e-07
    1  0.05000   39   -22.25000  1.23000 -0.20600 -3.70000    1.02977720e-06
    1  0.05000   40   -22.00000  1.23000 -0.20600 -3.70000    1.36346887e-06
    1  0.05000   41   -21.75000  1.23000 -0.20600 -3.70000    1.70057137e-06
    1  0.05000   42   -21.50000  1.23000 -0.20600 -3.70000    2.02554725e-06
    1  0.05000   43   -21.25000  1.23000 -0.20600 -3.70000    2.33577293e-06
    1  0.05000   44   -21.00000  1.23000 -0.20600 -3.70000    2.63674815e-06
    1  0.05000   45   -20.75000  1.23000 -0.20600 -3.70000    2.93686253e-06
    1  0.05000   46   -20.50000  1.23000 -0.20600 -3.70000    3.24440293e-06
    1  0.05000   47   -20.25000  1.23000 -0.20600 -3.70000    3.56650253e-06
    1  0.05000   48   -20.00000  1.23000 -0.20600 -3.70000    3.90907917e-06
    1  0.05000   49   -19.75000  1.23000 -0.20600 -3.70000    4.27712394e-06
    1  0.05000   50   -19.50000  1.23000 -0.20600 -3.70000    4.67503196e-06
    1  0.05000   51   -19.25000  1.23000 -0.20600 -3.70000    5.10688278e-06
    1  0.05000   52   -19.00000  1.23000 -0.20600 -3.70000    5.57665317e-06
    1  0.05000   53   -18.75000  1.23000 -0.20600 -3.70000    6.08837490e-06
    1  0.05000   54   -18.50000  1.23000 -0.20600 -3.70000    6.64624304e-06
    1  0.05000   55   -18.25000  1.23000 -0.20600 -3.70000    7.25471045e-06
    1  0.05000   56   -18.00000  1.23000 -0.20600 -3.70000    7.91855291e-06
    1  0.05000   57   -17.75000  1.23000 -0.20600 -3.70000    8.64292815e-06
    1  0.05000   58   -17.50000  1.23000 -0.20600 -3.70000    9.43343275e-06
    1  0.05000   59   -17.25000  1.23000 -0.20600 -3.70000    1.02961521e-05
    2  0.10000    0   -32.00000  1.23000 -0.20600 -3.70000    1.08855043e-16
    2  0.10000    1   -31.75000  1.23000 -0.20600 -3.70000    2.02697790e-16
    2  0.10000    2   -31.50000  1.23000 -0.20600 -3.70000    3.77440502e-16
    2  0.10000    3   -31.25000  1.23000 -0.20600 -3.70000    7.02827864e-16
    2  0.10000    4   -31.00000  1.23000 -0.20600 -3.70000    1.30872520e-15
    2  0.10000    5   -30.75000  1.23000 -0.20600 -3.70000    2.43696292e-15
    2  0.10000    6   -30.50000  1.23000 -0.20600 -3.70000    4.53783205e-15
