  2.546 &   -24.759 &   -24.750 &      72 &   -6.042 &  106.931 \\
  2.541 &   -24.485 &   -24.450 &      38 &   -6.320 &   77.684 \\
  2.526 &   -24.206 &   -24.150 &      11 &   -6.858 &   41.796 \\
  2.559 &   -23.886 &   -23.850 &       3 &   -7.422 &   21.827 \\
  2.577 &   -23.498 &   -23.550 &       2 &   -7.599 &   17.822 \\
#
  2.647 &   -28.843 &   -28.950 &       2 &   -7.598 &   17.859 \\
  2.682 &   -28.528 &   -28.650 &       2 &   -7.598 &   17.859 \\
  2.660 &   -28.375 &   -28.350 &       4 &   -7.297 &   25.256 \\
  2.621 &   -28.023 &   -28.050 &       3 &   -7.422 &   21.872 \\
  2.644 &   -27.645 &   -27.750 &       5 &   -7.200 &   28.237 \\
  2.659 &   -27.448 &   -27.450 &      11 &   -6.857 &   41.882 \\
  2.642 &   -27.127 &   -27.150 &      23 &   -6.537 &   60.562 \\
  2.655 &   -26.868 &   -26.850 &      33 &   -6.380 &   72.542 \\
  2.649 &   -26.551 &   -26.550 &      36 &   -6.342 &   75.768 \\
  2.643 &   -26.239 &   -26.250 &      43 &   -6.265 &   82.807 \\
  2.652 &   -25.926 &   -25.950 &      65 &   -6.086 &  101.810 \\
  2.646 &   -25.653 &   -25.650 &      73 &   -6.035 &  107.893 \\
  2.652 &   -25.362 &   -25.350 &      60 &   -6.121 &   97.816 \\
  2.651 &   -25.055 &   -25.050 &      76 &   -6.018 &  110.088 \\
  2.649 &   -24.749 &   -24.750 &      63 &   -6.099 &  100.231 \\
  2.638 &   -24.495 &   -24.450 &      28 &   -6.452 &   66.821 \\
  2.641 &   -24.146 &   -24.150 &       5 &   -7.200 &   28.237 \\
  2.632 &   -23.908 &   -23.850 &       1 &   -7.899 &   12.628 \\
  2.615 &   -22.772 &   -22.650 &       1 &   -7.899 &   12.628 \\
  2.618 &   -22.417 &   -22.350 &       1 &   -7.899 &   12.628 \\
#
  2.782 &   -28.998 &   -28.950 &       2 &   -7.596 &   17.917 \\
  2.750 &   -28.437 &   -28.350 &       1 &   -7.897 &   12.669 \\
  2.768 &   -28.046 &   -28.050 &       4 &   -7.295 &   25.338 \\
  2.757 &   -27.719 &   -27.750 &      10 &   -6.897 &   40.063 \\
  2.755 &   -27.481 &   -27.450 &       9 &   -6.943 &   38.007 \\
  2.742 &   -27.156 &   -27.150 &      22 &   -6.555 &   59.423 \\
  2.748 &   -26.870 &   -26.850 &      23 &   -6.536 &   60.758 \\
  2.749 &   -26.549 &   -26.550 &      34 &   -6.366 &   73.872 \\
  2.744 &   -26.240 &   -26.250 &      33 &   -6.379 &   72.778 \\
  2.747 &   -25.931 &   -25.950 &      53 &   -6.173 &   92.231 \\
  2.745 &   -25.646 &   -25.650 &      62 &   -6.105 &   99.755 \\
  2.758 &   -25.345 &   -25.350 &      50 &   -6.198 &   89.583 \\
  2.750 &   -25.046 &   -25.050 &      55 &   -6.157 &   93.956 \\
  2.744 &   -24.772 &   -24.750 &      43 &   -6.264 &   83.076 \\
  2.746 &   -24.474 &   -24.450 &      19 &   -6.619 &   55.223 \\
  2.711 &   -24.223 &   -24.150 &       2 &   -7.596 &   17.917 \\
#
  2.850 &   -29.654 &   -29.550 &       1 &   -8.195 &    6.378 \\
  2.885 &   -28.980 &   -28.950 &       2 &   -7.894 &    9.020 \\
  2.864 &   -28.665 &   -28.650 &       2 &   -7.894 &    9.020 \\
  2.840 &   -28.394 &   -28.350 &       2 &   -7.894 &    9.020 \\
  2.920 &   -28.053 &   -28.050 &      11 &   -7.154 &   21.153 \\
  2.888 &   -27.744 &   -27.750 &      10 &   -7.195 &   20.169 \\
  2.907 &   -27.478 &   -27.450 &      25 &   -6.797 &   31.890 \\
  2.893 &   -27.164 &   -27.150 &      31 &   -6.704 &   35.511 \\
  2.894 &   -26.843 &   -26.850 &      44 &   -6.552 &   42.307 \\
  2.876 &   -26.540 &   -26.550 &      54 &   -6.463 &   46.869 \\
  2.907 &   -26.239 &   -26.250 &      56 &   -6.447 &   47.729 \\
  2.892 &   -25.956 &   -25.950 &      91 &   -6.236 &   60.842 \\
  2.902 &   -25.637 &   -25.650 &      91 &   -6.236 &   60.842 \\
  2.894 &   -25.358 &   -25.350 &      83 &   -6.276 &   58.106 \\
  2.899 &   -25.049 &   -25.050 &      77 &   -6.309 &   55.967 \\
  2.882 &   -24.774 &   -24.750 &      53 &   -6.471 &   46.433 \\
  2.867 &   -24.518 &   -24.450 &      11 &   -7.154 &   21.153 \\
  2.852 &   -24.164 &   -24.150 &       2 &   -7.894 &    9.020 \\
  2.924 &   -23.103 &   -23.250 &       1 &   -8.195 &    6.378 \\
#
  3.025 &   -29.554 &   -29.550 &       1 &   -8.286 &    5.172 \\
  3.089 &   -28.562 &   -28.650 &       3 &   -7.809 &    8.959 \\
  3.103 &   -28.302 &   -28.350 &       4 &   -7.684 &   10.345 \\
  3.120 &   -28.056 &   -28.050 &      14 &   -7.140 &   19.353 \\
  3.117 &   -27.709 &   -27.750 &      16 &   -7.082 &   20.689 \\
  3.107 &   -27.418 &   -27.450 &      22 &   -6.944 &   24.260 \\
  3.112 &   -27.112 &   -27.150 &      34 &   -6.755 &   30.160 \\
  3.120 &   -26.845 &   -26.850 &      49 &   -6.596 &   36.206 \\
  3.128 &   -26.543 &   -26.550 &      62 &   -6.494 &   40.727 \\
  3.121 &   -26.256 &   -26.250 &      79 &   -6.389 &   45.973 \\
  3.118 &   -25.951 &   -25.950 &      90 &   -6.332 &   49.069 \\
  3.111 &   -25.652 &   -25.650 &      80 &   -6.383 &   46.263 \\
  3.093 &   -25.361 &   -25.350 &      85 &   -6.357 &   47.687 \\
  3.113 &   -25.079 &   -25.050 &      59 &   -6.515 &   39.729 \\
  3.114 &   -24.785 &   -24.750 &      14 &   -7.140 &   19.353 \\
  3.094 &   -24.561 &   -24.450 &       6 &   -7.508 &   12.670 \\
  3.123 &   -24.155 &   -24.150 &       3 &   -7.809 &    8.959 \\
  3.098 &   -23.765 &   -23.850 &       1 &   -8.286 &    5.172 \\
#
  3.436 &   -29.372 &   -29.250 &       2 &   -7.977 &    7.453 \\
  3.451 &   -28.979 &   -28.950 &       2 &   -7.977 &    7.453 \\
  3.393 &   -28.707 &   -28.650 &       4 &   -7.676 &   10.541 \\
  3.312 &   -28.393 &   -28.350 &       5 &   -7.579 &   11.785 \\
  3.372 &   -28.072 &   -28.050 &       6 &   -7.500 &   12.910 \\
  3.323 &   -27.709 &   -27.750 &      13 &   -7.164 &   19.003 \\
  3.377 &   -27.448 &   -27.450 &      16 &   -7.074 &   21.082 \\
  3.357 &   -27.164 &   -27.150 &      30 &   -6.801 &   28.867 \\
  3.376 &   -26.857 &   -26.850 &      36 &   -6.722 &   31.622 \\
  3.337 &   -26.549 &   -26.550 &      36 &   -6.722 &   31.622 \\
  3.350 &   -26.257 &   -26.250 &      28 &   -6.831 &   27.888 \\
  3.342 &   -25.957 &   -25.950 &      57 &   -6.522 &   39.791 \\
  3.331 &   -25.651 &   -25.650 &      48 &   -6.597 &   36.514 \\
  3.318 &   -25.379 &   -25.350 &      31 &   -6.787 &   29.344 \\
  3.301 &   -25.084 &   -25.050 &       9 &   -7.324 &   15.811 \\
  3.836 &   -29.333 &   -29.250 &       1 &   -8.565 &    2.725 \\
  3.564 &   -28.960 &   -28.950 &       1 &   -8.565 &    2.725 \\
  3.622 &   -28.646 &   -28.650 &       3 &   -8.088 &    4.720 \\
  3.687 &   -28.354 &   -28.350 &       9 &   -7.610 &    8.175 \\
  3.746 &   -28.019 &   -28.050 &      10 &   -7.565 &    8.617 \\
  3.757 &   -27.751 &   -27.750 &      16 &   -7.361 &   10.900 \\
  3.760 &   -27.420 &   -27.450 &      28 &   -7.117 &   14.419 \\
  3.731 &   -27.182 &   -27.150 &      23 &   -7.203 &   13.068 \\
  3.669 &   -26.834 &   -26.850 &      40 &   -6.963 &   17.234 \\
  3.695 &   -26.516 &   -26.550 &      29 &   -7.102 &   14.674 \\
  3.719 &   -26.261 &   -26.250 &      31 &   -7.073 &   15.172 \\
  3.682 &   -25.949 &   -25.950 &      38 &   -6.985 &   16.798 \\
  3.716 &   -25.691 &   -25.650 &      21 &   -7.242 &   12.487 \\
  3.642 &   -25.437 &   -25.350 &       4 &   -7.963 &    5.450 \\
  3.706 &   -25.090 &   -25.050 &       1 &   -8.565 &    2.725 \\
