  2.260 &   -28.015 &   -28.050 &      25 &   -7.181 &    9.054 \\
  2.256 &   -27.743 &   -27.750 &      29 &   -7.096 &    9.985 \\
  2.258 &   -27.431 &   -27.450 &      70 &   -6.836 &   13.472 \\
  2.256 &   -27.130 &   -27.150 &     114 &   -6.625 &   17.167 \\
  2.257 &   -26.853 &   -26.850 &     203 &   -6.396 &   22.356 \\
  2.255 &   -26.544 &   -26.550 &     254 &   -6.273 &   25.761 \\
  2.253 &   -26.248 &   -26.250 &     346 &   -6.152 &   29.598 \\
  2.255 &   -25.947 &   -25.950 &     473 &   -5.968 &   36.587 \\
  2.254 &   -25.653 &   -25.650 &     490 &   -5.868 &   41.044 \\
  2.255 &   -25.352 &   -25.350 &     570 &   -5.703 &   49.647 \\
  2.254 &   -25.050 &   -25.050 &     515 &   -5.693 &   50.219 \\
  2.253 &   -24.757 &   -24.750 &     450 &   -5.647 &   52.956 \\
  2.252 &   -24.463 &   -24.450 &     330 &   -5.569 &   57.895 \\
  2.252 &   -24.177 &   -24.150 &     199 &   -5.659 &   52.210 \\
  2.251 &   -23.882 &   -23.850 &      32 & ******** &     -NaN \\
  2.216 &   -23.678 &   -23.550 &       2 & ******** &     -NaN \\
#
  2.376 &   -28.297 &   -28.350 &       3 &   -8.131 &    3.028 \\
  2.346 &   -28.033 &   -28.050 &      32 &   -7.319 &    7.709 \\
  2.348 &   -27.735 &   -27.750 &      59 &   -7.072 &   10.251 \\
  2.351 &   -27.444 &   -27.450 &      80 &   -6.942 &   11.899 \\
  2.356 &   -27.145 &   -27.150 &     124 &   -6.763 &   14.623 \\
  2.349 &   -26.836 &   -26.850 &     226 &   -6.487 &   20.108 \\
  2.353 &   -26.546 &   -26.550 &     300 &   -6.347 &   23.610 \\
  2.347 &   -26.244 &   -26.250 &     390 &   -6.228 &   27.087 \\
  2.348 &   -25.953 &   -25.950 &     463 &   -6.120 &   30.654 \\
  2.348 &   -25.652 &   -25.650 &     516 &   -5.981 &   35.983 \\
  2.348 &   -25.345 &   -25.350 &     559 &   -5.861 &   41.299 \\
  2.349 &   -25.050 &   -25.050 &     544 &   -5.809 &   43.881 \\
  2.349 &   -24.751 &   -24.750 &     461 &   -5.804 &   44.132 \\
  2.347 &   -24.457 &   -24.450 &     384 &   -5.701 &   49.685 \\
  2.344 &   -24.188 &   -24.150 &     154 &   -6.221 &   27.298 \\
  2.335 &   -23.930 &   -23.850 &      22 & ******** &     -NaN \\
#
  2.446 &   -28.303 &   -28.350 &      10 &   -7.667 &    5.163 \\
  2.445 &   -28.011 &   -28.050 &      31 &   -7.347 &    7.464 \\
  2.447 &   -27.728 &   -27.750 &      54 &   -7.119 &    9.706 \\
  2.449 &   -27.433 &   -27.450 &      91 &   -6.885 &   12.712 \\
  2.448 &   -27.152 &   -27.150 &     146 &   -6.681 &   16.061 \\
  2.449 &   -26.849 &   -26.850 &     202 &   -6.534 &   19.027 \\
  2.446 &   -26.545 &   -26.550 &     287 &   -6.359 &   23.285 \\
  2.445 &   -26.250 &   -26.250 &     356 &   -6.224 &   27.196 \\
  2.446 &   -25.946 &   -25.950 &     362 &   -6.187 &   28.384 \\
  2.448 &   -25.653 &   -25.650 &     430 &   -6.025 &   34.199 \\
  2.446 &   -25.356 &   -25.350 &     394 &   -5.997 &   35.322 \\
  2.443 &   -25.052 &   -25.050 &     423 &   -5.850 &   41.808 \\
  2.445 &   -24.760 &   -24.750 &     342 &   -5.883 &   40.293 \\
  2.446 &   -24.446 &   -24.450 &     199 &   -5.874 &   40.697 \\
  2.434 &   -24.207 &   -24.150 &      72 &   -7.054 &   10.461 \\
  2.441 &   -23.976 &   -23.850 &       4 & ******** &     -NaN \\
#
  2.545 &   -28.293 &   -28.350 &      13 &   -7.651 &    5.263 \\
  2.539 &   -28.046 &   -28.050 &      17 &   -7.607 &    5.535 \\
  2.551 &   -27.747 &   -27.750 &      42 &   -7.231 &    8.536 \\
  2.542 &   -27.439 &   -27.450 &      65 &   -7.029 &   10.768 \\
  2.550 &   -27.141 &   -27.150 &     126 &   -6.740 &   15.027 \\
  2.545 &   -26.837 &   -26.850 &     194 &   -6.544 &   18.831 \\
  2.551 &   -26.541 &   -26.550 &     196 &   -6.489 &   20.043 \\
  2.548 &   -26.243 &   -26.250 &     290 &   -6.243 &   26.627 \\
  2.551 &   -25.943 &   -25.950 &     306 &   -6.176 &   28.749 \\
  2.548 &   -25.652 &   -25.650 &     342 &   -6.088 &   31.833 \\
  2.548 &   -25.351 &   -25.350 &     355 &   -5.913 &   38.913 \\
  2.546 &   -25.053 &   -25.050 &     286 &   -5.997 &   35.315 \\
  2.544 &   -24.768 &   -24.750 &     231 &   -5.958 &   36.972 \\
  2.552 &   -24.461 &   -24.450 &     146 &   -5.962 &   36.788 \\
  2.546 &   -24.202 &   -24.150 &      31 & ******** &     -NaN \\
#
  2.688 &   -28.515 &   -28.650 &       1 &   -8.542 &    1.888 \\
  2.653 &   -28.328 &   -28.350 &      20 &   -7.396 &    7.064 \\
  2.647 &   -28.038 &   -28.050 &      23 &   -7.342 &    7.519 \\
  2.645 &   -27.759 &   -27.750 &      32 &   -7.253 &    8.327 \\
  2.647 &   -27.424 &   -27.450 &      59 &   -6.907 &   12.409 \\
  2.647 &   -27.147 &   -27.150 &     105 &   -6.641 &   16.848 \\
  2.646 &   -26.847 &   -26.850 &     133 &   -6.544 &   18.846 \\
  2.644 &   -26.558 &   -26.550 &     169 &   -6.349 &   23.577 \\
  2.645 &   -26.237 &   -26.250 &     200 &   -6.167 &   29.095 \\
  2.646 &   -25.940 &   -25.950 &     206 &   -6.087 &   31.904 \\
  2.645 &   -25.650 &   -25.650 &     229 &   -6.082 &   32.062 \\
  2.645 &   -25.360 &   -25.350 &     234 &   -5.999 &   35.289 \\
  2.646 &   -25.060 &   -25.050 &     214 &   -6.013 &   34.724 \\
  2.649 &   -24.752 &   -24.750 &     137 &   -6.091 &   31.746 \\
  2.640 &   -24.482 &   -24.450 &     105 &   -6.131 &   30.317 \\
  2.634 &   -24.214 &   -24.150 &      16 & ******** &     -NaN \\
#
  2.765 &   -28.508 &   -28.650 &       2 &   -7.976 &    3.629 \\
  2.734 &   -28.331 &   -28.350 &       9 &   -7.614 &    5.506 \\
  2.745 &   -28.045 &   -28.050 &      11 &   -7.367 &    7.317 \\
  2.752 &   -27.753 &   -27.750 &      29 &   -6.941 &   11.949 \\
  2.750 &   -27.430 &   -27.450 &      49 &   -6.664 &   16.439 \\
  2.749 &   -27.141 &   -27.150 &      54 &   -6.602 &   17.654 \\
  2.745 &   -26.848 &   -26.850 &      71 &   -6.466 &   20.644 \\
  2.744 &   -26.542 &   -26.550 &     106 &   -6.191 &   28.344 \\
  2.742 &   -26.255 &   -26.250 &      91 &   -6.158 &   29.442 \\
  2.750 &   -25.940 &   -25.950 &     100 &   -6.244 &   26.647 \\
  2.746 &   -25.645 &   -25.650 &     150 &   -6.083 &   32.085 \\
  2.744 &   -25.354 &   -25.350 &     156 &   -6.045 &   33.515 \\
  2.749 &   -25.057 &   -25.050 &     156 &   -5.981 &   36.098 \\
  2.741 &   -24.754 &   -24.750 &     107 &   -6.004 &   35.144 \\
  2.739 &   -24.484 &   -24.450 &      38 &   -6.524 &   19.314 \\
  2.732 &   -24.194 &   -24.150 &       6 & ******** &     -NaN \\
#
  2.966 &   -28.650 &   -28.650 &       2 &   -8.085 &    2.272 \\
  2.903 &   -28.325 &   -28.350 &      17 &   -7.447 &    4.736 \\
  2.899 &   -28.023 &   -28.050 &      33 &   -7.259 &    5.882 \\
  2.899 &   -27.722 &   -27.750 &      59 &   -6.962 &    8.279 \\
  2.908 &   -27.453 &   -27.450 &     109 &   -6.732 &   10.782 \\
  2.904 &   -27.144 &   -27.150 &     132 &   -6.639 &   11.998 \\
  2.901 &   -26.842 &   -26.850 &     169 &   -6.464 &   14.677 \\
  2.902 &   -26.539 &   -26.550 &     209 &   -6.343 &   16.882 \\
  2.907 &   -26.235 &   -26.250 &     221 &   -6.265 &   18.471 \\
  2.902 &   -25.950 &   -25.950 &     230 &   -6.259 &   18.582 \\
  2.906 &   -25.654 &   -25.650 &     267 &   -6.137 &   21.401 \\
  2.897 &   -25.369 &   -25.350 &     279 &   -6.072 &   23.046 \\
  2.896 &   -25.052 &   -25.050 &     264 &   -5.955 &   26.395 \\
  2.896 &   -24.768 &   -24.750 &     138 &   -6.117 &   21.893 \\
  2.884 &   -24.503 &   -24.450 &      41 &   -7.408 &    4.954 \\
  2.830 &   -24.275 &   -24.150 &       3 & ******** &     -NaN \\
#
