# 
#      alpha,        beta         k1          k2    alog10(Phi_star)  
#      -1.53000     -3.26000      1.09500    -0.263000     -6.36000
#  ii, z[ii], jj, mag, k1, k2, alpha, Phi[ii,jj], ple_denom 
# 
    0  0.00000    0   -32.00000  1.09500 -0.26300 -1.53000    6.52827063e-14    6.68654450e+06
    0  0.00000    1   -31.75000  1.09500 -0.26300 -1.53000    1.09849162e-13    3.97377375e+06
    0  0.00000    2   -31.50000  1.09500 -0.26300 -1.53000    1.84839652e-13    2.36159125e+06
    0  0.00000    3   -31.25000  1.09500 -0.26300 -1.53000    3.11022773e-13    1.40348475e+06
    0  0.00000    4   -31.00000  1.09500 -0.26300 -1.53000    5.23344714e-13    8.34088312e+05
    0  0.00000    5   -30.75000  1.09500 -0.26300 -1.53000    8.80606514e-13    4.95698938e+05
    0  0.00000    6   -30.50000  1.09500 -0.26300 -1.53000    1.48174149e-12    2.94596406e+05
    0  0.00000    7   -30.25000  1.09500 -0.26300 -1.53000    2.49320746e-12    1.75081984e+05
    0  0.00000    8   -30.00000  1.09500 -0.26300 -1.53000    4.19505966e-12    1.04054703e+05
    0  0.00000    9   -29.75000  1.09500 -0.26300 -1.53000    7.05841679e-12    6.18432891e+04
    0  0.00000   10   -29.50000  1.09500 -0.26300 -1.53000    1.18757617e-11    3.67568594e+04
    0  0.00000   11   -29.25000  1.09500 -0.26300 -1.53000    1.99799205e-11    2.18477207e+04
    0  0.00000   12   -29.00000  1.09500 -0.26300 -1.53000    3.36118425e-11    1.29869619e+04
    0  0.00000   13   -28.75000  1.09500 -0.26300 -1.53000    5.65381457e-11    7.72072900e+03
    0  0.00000   14   -28.50000  1.09500 -0.26300 -1.53000    9.50860640e-11    4.59074316e+03
    0  0.00000   15   -28.25000  1.09500 -0.26300 -1.53000    1.59875821e-10    2.73034229e+03
    0  0.00000   16   -28.00000  1.09500 -0.26300 -1.53000    2.68711109e-10    1.62447961e+03
    0  0.00000   17   -27.75000  1.09500 -0.26300 -1.53000    4.51383819e-10    9.67061035e+02
    0  0.00000   18   -27.50000  1.09500 -0.26300 -1.53000    7.57612362e-10    5.76172913e+02
    0  0.00000   19   -27.25000  1.09500 -0.26300 -1.53000    1.27003408e-09    3.43703918e+02
    0  0.00000   20   -27.00000  1.09500 -0.26300 -1.53000    2.12518270e-09    2.05401489e+02
    0  0.00000   21   -26.75000  1.09500 -0.26300 -1.53000    3.54665164e-09    1.23078255e+02
    0  0.00000   22   -26.50000  1.09500 -0.26300 -1.53000    5.89581672e-09    7.40382080e+01
    0  0.00000   23   -26.25000  1.09500 -0.26300 -1.53000    9.74551906e-09    4.47914276e+01
    0  0.00000   24   -26.00000  1.09500 -0.26300 -1.53000    1.59782267e-08    2.73194084e+01
    0  0.00000   25   -25.75000  1.09500 -0.26300 -1.53000    2.58975597e-08    1.68554764e+01
    0  0.00000   26   -25.50000  1.09500 -0.26300 -1.53000    4.13146282e-08    1.05656452e+01
    0  0.00000   27   -25.25000  1.09500 -0.26300 -1.53000    6.45291891e-08    6.76462412e+00
    0  0.00000   28   -25.00000  1.09500 -0.26300 -1.53000    9.80950432e-08    4.44992638e+00
    0  0.00000   29   -24.75000  1.09500 -0.26300 -1.53000    1.44305261e-07    3.02494669e+00
    0  0.00000   30   -24.50000  1.09500 -0.26300 -1.53000    2.04515317e-07    2.13439131e+00
    0  0.00000   31   -24.25000  1.09500 -0.26300 -1.53000    2.78663663e-07    1.56646085e+00
    0  0.00000   32   -24.00000  1.09500 -0.26300 -1.53000    3.65374433e-07    1.19470787e+00
    0  0.00000   33   -23.75000  1.09500 -0.26300 -1.53000    4.62668254e-07    9.43474531e-01
    0  0.00000   34   -23.50000  1.09500 -0.26300 -1.53000    5.68863811e-07    7.67346561e-01
    0  0.00000   35   -23.25000  1.09500 -0.26300 -1.53000    6.83193150e-07    6.38934553e-01
    0  0.00000   36   -23.00000  1.09500 -0.26300 -1.53000    8.05963566e-07    5.41607261e-01
    0  0.00000   37   -22.75000  1.09500 -0.26300 -1.53000    9.38405663e-07    4.65167373e-01
    0  0.00000   38   -22.50000  1.09500 -0.26300 -1.53000    1.08242034e-06    4.03277457e-01
    0  0.00000   39   -22.25000  1.09500 -0.26300 -1.53000    1.24036319e-06    3.51925731e-01
    0  0.00000   40   -22.00000  1.09500 -0.26300 -1.53000    1.41491250e-06    3.08510751e-01
    0  0.00000   41   -21.75000  1.09500 -0.26300 -1.53000    1.60901243e-06    2.71294177e-01
    0  0.00000   42   -21.50000  1.09500 -0.26300 -1.53000    1.82586973e-06    2.39072755e-01
    0  0.00000   43   -21.25000  1.09500 -0.26300 -1.53000    2.06898471e-06    2.10980639e-01
    0  0.00000   44   -21.00000  1.09500 -0.26300 -1.53000    2.34219897e-06    1.86370030e-01
    0  0.00000   45   -20.75000  1.09500 -0.26300 -1.53000    2.64976052e-06    1.64737791e-01
    0  0.00000   46   -20.50000  1.09500 -0.26300 -1.53000    2.99639032e-06    1.45680517e-01
    0  0.00000   47   -20.25000  1.09500 -0.26300 -1.53000    3.38736209e-06    1.28865972e-01
    0  0.00000   48   -20.00000  1.09500 -0.26300 -1.53000    3.82858661e-06    1.14014849e-01
    0  0.00000   49   -19.75000  1.09500 -0.26300 -1.53000    4.32670458e-06    1.00888722e-01
    0  0.00000   50   -19.50000  1.09500 -0.26300 -1.53000    4.88918977e-06    8.92818049e-02
    0  0.00000   51   -19.25000  1.09500 -0.26300 -1.53000    5.52446954e-06    7.90149570e-02
    0  0.00000   52   -19.00000  1.09500 -0.26300 -1.53000    6.24203949e-06    6.99315816e-02
    0  0.00000   53   -18.75000  1.09500 -0.26300 -1.53000    7.05262255e-06    6.18940964e-02
    0  0.00000   54   -18.50000  1.09500 -0.26300 -1.53000    7.96832137e-06    5.47813885e-02
    0  0.00000   55   -18.25000  1.09500 -0.26300 -1.53000    9.00280429e-06    4.84866351e-02
    0  0.00000   56   -18.00000  1.09500 -0.26300 -1.53000    1.01715032e-05    4.29155566e-02
    0  0.00000   57   -17.75000  1.09500 -0.26300 -1.53000    1.14918503e-05    3.79848070e-02
