##
## Palanque-Delabrouille et al., 2012, A&A, submitted...
##
##   1.82 < z z< 2.20
##
## M_g (bin center)   N_q, log_phi, log_phi_err				
-28.80 	    0   -	-  				 		
-28.40	    1	-7.40	0.43
-28.00	    3 	-6.89	0.25
-27.60	    1	-7.37	0.43
-27.20	    5 	-6.68	0.19
-26.80	    11 	-6.33	0.13
-26.40	    24 	-5.98	0.09
-26.00	    31	-5.86	0.08
-25.60	    29	-5.88	0.08
-25.20	    36 	-5.76	0.07
-24.80	    36 	-5.72	0.07
-24.40	    36 	-5.67	0.07
-24.00	    51  -5.47	0.06
-23.60	    16	-5.72	0.13	
-23.20	    2	-5.36	0.32
#-22.80	     
#-22.40
