## ii, zz[ii],   jj,   mag,     c1_test, c2_test,  alpha,     Phi[ii,jj] 
    0  0.30000    0   -32.00000 -0.60400 -0.67800 -3.29000    2.51386086e-12
    0  0.30000    1   -31.75000 -0.60400 -0.67800 -3.29000    4.50132423e-12
    0  0.30000    2   -31.50000 -0.60400 -0.67800 -3.29000    8.06008038e-12
    0  0.30000    3   -31.25000 -0.60400 -0.67800 -3.29000    1.44323529e-11
    0  0.30000    4   -31.00000 -0.60400 -0.67800 -3.29000    2.58424792e-11
    0  0.30000    5   -30.75000 -0.60400 -0.67800 -3.29000    4.62731173e-11
    0  0.30000    6   -30.50000 -0.60400 -0.67800 -3.29000    8.28553476e-11
    0  0.30000    7   -30.25000 -0.60400 -0.67800 -3.29000    1.48356480e-10
    0  0.30000    8   -30.00000 -0.60400 -0.67800 -3.29000    2.65634431e-10
    0  0.30000    9   -29.75000 -0.60400 -0.67800 -3.29000    4.75606443e-10
    0  0.30000   10   -29.50000 -0.60400 -0.67800 -3.29000    8.51507087e-10
    0  0.30000   11   -29.25000 -0.60400 -0.67800 -3.29000    1.52437662e-09
    0  0.30000   12   -29.00000 -0.60400 -0.67800 -3.29000    2.72857492e-09
    0  0.30000   13   -28.75000 -0.60400 -0.67800 -3.29000    4.88294161e-09
    0  0.30000   14   -28.50000 -0.60400 -0.67800 -3.29000    8.73511752e-09
    0  0.30000   15   -28.25000 -0.60400 -0.67800 -3.29000    1.56170348e-08
    0  0.30000   16   -28.00000 -0.60400 -0.67800 -3.29000    2.78940391e-08
    0  0.30000   17   -27.75000 -0.60400 -0.67800 -3.29000    4.97450507e-08
    0  0.30000   18   -27.50000 -0.60400 -0.67800 -3.29000    8.84915039e-08
    0  0.30000   19   -27.25000 -0.60400 -0.67800 -3.29000    1.56787308e-07
    0  0.30000   20   -27.00000 -0.60400 -0.67800 -3.29000    2.76026469e-07
    0  0.30000   21   -26.75000 -0.60400 -0.67800 -3.29000    4.81112238e-07
    0  0.30000   22   -26.50000 -0.60400 -0.67800 -3.29000    8.25788504e-07
    0  0.30000   23   -26.25000 -0.60400 -0.67800 -3.29000    1.38535586e-06
    0  0.30000   24   -26.00000 -0.60400 -0.67800 -3.29000    2.24984888e-06
    0  0.30000   25   -25.75000 -0.60400 -0.67800 -3.29000    3.49938750e-06
    0  0.30000   26   -25.50000 -0.60400 -0.67800 -3.29000    5.16344426e-06
    0  0.30000   27   -25.25000 -0.60400 -0.67800 -3.29000    7.18930551e-06
    0  0.30000   28   -25.00000 -0.60400 -0.67800 -3.29000    9.45483862e-06
    0  0.30000   29   -24.75000 -0.60400 -0.67800 -3.29000    1.18254320e-05
    0  0.30000   30   -24.50000 -0.60400 -0.67800 -3.29000    1.42101298e-05
    0  0.30000   31   -24.25000 -0.60400 -0.67800 -3.29000    1.65800666e-05
    0  0.30000   32   -24.00000 -0.60400 -0.67800 -3.29000    1.89541679e-05
    0  0.30000   33   -23.75000 -0.60400 -0.67800 -3.29000    2.13759831e-05
    0  0.30000   34   -23.50000 -0.60400 -0.67800 -3.29000    2.38965767e-05
    0  0.30000   35   -23.25000 -0.60400 -0.67800 -3.29000    2.65660055e-05
    0  0.30000   36   -23.00000 -0.60400 -0.67800 -3.29000    2.94306228e-05
    0  0.30000   37   -22.75000 -0.60400 -0.67800 -3.29000    3.25332876e-05
    0  0.30000   38   -22.50000 -0.60400 -0.67800 -3.29000    3.59145961e-05
    0  0.30000   39   -22.25000 -0.60400 -0.67800 -3.29000    3.96143041e-05
    1  0.34000    0   -32.00000 -0.60400 -0.67800 -3.29000    2.53295258e-12
    1  0.34000    1   -31.75000 -0.60400 -0.67800 -3.29000    4.53550955e-12
    1  0.34000    2   -31.50000 -0.60400 -0.67800 -3.29000    8.12128229e-12
    1  0.34000    3   -31.25000 -0.60400 -0.67800 -3.29000    1.45419536e-11
    1  0.34000    4   -31.00000 -0.60400 -0.67800 -3.29000    2.60386920e-11
    1  0.34000    5   -30.75000 -0.60400 -0.67800 -3.29000    4.66244716e-11
    1  0.34000    6   -30.50000 -0.60400 -0.67800 -3.29000    8.34842889e-11
    1  0.34000    7   -30.25000 -0.60400 -0.67800 -3.29000    1.49482537e-10
    1  0.34000    8   -30.00000 -0.60400 -0.67800 -3.29000    2.67649625e-10
    1  0.34000    9   -29.75000 -0.60400 -0.67800 -3.29000    4.79212336e-10
    1  0.34000   10   -29.50000 -0.60400 -0.67800 -3.29000    8.57957594e-10
    1  0.34000   11   -29.25000 -0.60400 -0.67800 -3.29000    1.53590518e-09
    1  0.34000   12   -29.00000 -0.60400 -0.67800 -3.29000    2.74915712e-09
    1  0.34000   13   -28.75000 -0.60400 -0.67800 -3.29000    4.91961893e-09
    1  0.34000   14   -28.50000 -0.60400 -0.67800 -3.29000    8.80027784e-09
    1  0.34000   15   -28.25000 -0.60400 -0.67800 -3.29000    1.57322209e-08
    1  0.34000   16   -28.00000 -0.60400 -0.67800 -3.29000    2.80959913e-08
    1  0.34000   17   -27.75000 -0.60400 -0.67800 -3.29000    5.00943038e-08
    1  0.34000   18   -27.50000 -0.60400 -0.67800 -3.29000    8.90816310e-08
    1  0.34000   19   -27.25000 -0.60400 -0.67800 -3.29000    1.57744722e-07
    1  0.34000   20   -27.00000 -0.60400 -0.67800 -3.29000    2.77466938e-07
    1  0.34000   21   -26.75000 -0.60400 -0.67800 -3.29000    4.82959820e-07
    1  0.34000   22   -26.50000 -0.60400 -0.67800 -3.29000    8.27239433e-07
    1  0.34000   23   -26.25000 -0.60400 -0.67800 -3.29000    1.38359815e-06
    1  0.34000   24   -26.00000 -0.60400 -0.67800 -3.29000    2.23765824e-06
    1  0.34000   25   -25.75000 -0.60400 -0.67800 -3.29000    3.46200522e-06
    1  0.34000   26   -25.50000 -0.60400 -0.67800 -3.29000    5.07701952e-06
    1  0.34000   27   -25.25000 -0.60400 -0.67800 -3.29000    7.02419129e-06
    1  0.34000   28   -25.00000 -0.60400 -0.67800 -3.29000    9.18368278e-06
    1  0.34000   29   -24.75000 -0.60400 -0.67800 -3.29000    1.14305576e-05
    1  0.34000   30   -24.50000 -0.60400 -0.67800 -3.29000    1.36850294e-05
    1  0.34000   31   -24.25000 -0.60400 -0.67800 -3.29000    1.59256906e-05
    1  0.34000   32   -24.00000 -0.60400 -0.67800 -3.29000    1.81739961e-05
    1  0.34000   33   -23.75000 -0.60400 -0.67800 -3.29000    2.04725366e-05
    1  0.34000   34   -23.50000 -0.60400 -0.67800 -3.29000    2.28697736e-05
    1  0.34000   35   -23.25000 -0.60400 -0.67800 -3.29000    2.54127262e-05
