  2.142 &   -24.992 &   -25.050 &      19 &   -6.011 &  223.643 \\
  2.196 &   -24.719 &   -24.750 &      26 &   -5.875 &  261.616 \\
  2.009 &   -24.468 &   -24.450 &      25 &   -5.892 &  256.536 \\
  2.006 &   -24.136 &   -24.150 &      40 &   -5.688 &  324.495 \\
  2.013 &   -23.887 &   -23.850 &      31 &   -5.798 &  285.666 \\
  1.994 &   -23.566 &   -23.550 &      31 &   -5.798 &  285.666 \\
  2.060 &   -23.290 &   -23.250 &      22 &   -5.947 &  240.652 \\
  1.901 &   -22.955 &   -22.950 &       7 &   -6.445 &  135.746 \\
  2.209 &   -22.717 &   -22.650 &       5 &   -6.591 &  114.726 \\
  2.151 &   -22.385 &   -22.350 &       4 &   -6.688 &  102.614 \\
  2.495 &   -28.814 &   -28.950 &       1 &   -7.320 &   47.826 \\
  2.419 &   -27.052 &   -27.150 &       3 &   -6.843 &   82.836 \\
  2.356 &   -26.770 &   -26.850 &       4 &   -6.718 &   95.651 \\
  2.449 &   -26.520 &   -26.550 &       6 &   -6.542 &  117.148 \\
  2.393 &   -26.246 &   -26.250 &      10 &   -6.320 &  151.238 \\
  2.341 &   -25.924 &   -25.950 &       8 &   -6.417 &  135.271 \\
  2.366 &   -25.622 &   -25.650 &      19 &   -6.042 &  208.467 \\
  2.388 &   -25.353 &   -25.350 &      21 &   -5.998 &  219.165 \\
  2.361 &   -25.060 &   -25.050 &      13 &   -6.206 &  172.438 \\
  2.350 &   -24.709 &   -24.750 &      19 &   -6.042 &  208.467 \\
  2.426 &   -24.448 &   -24.450 &      15 &   -6.144 &  185.228 \\
  2.403 &   -24.113 &   -24.150 &      19 &   -6.042 &  208.467 \\
  2.469 &   -23.872 &   -23.850 &      26 &   -5.905 &  243.864 \\
  2.313 &   -23.599 &   -23.550 &       5 &   -6.621 &  106.941 \\
  2.271 &   -23.279 &   -23.250 &      11 &   -6.279 &  158.620 \\
  2.395 &   -23.000 &   -22.950 &       6 &   -6.542 &  117.148 \\
  2.347 &   -22.681 &   -22.650 &       1 &   -7.320 &   47.826 \\
  2.246 &   -22.400 &   -22.350 &       2 &   -7.019 &   67.636 \\
  2.378 &   -22.147 &   -22.050 &       1 &   -7.320 &   47.826 \\
  2.825 &   -28.250 &   -28.350 &       1 &   -7.317 &   48.180 \\
  2.944 &   -27.903 &   -28.050 &       1 &   -7.317 &   48.180 \\
  2.821 &   -27.716 &   -27.750 &       2 &   -7.016 &   68.137 \\
  2.743 &   -27.516 &   -27.450 &       2 &   -7.016 &   68.137 \\
  2.843 &   -27.081 &   -27.150 &       1 &   -7.317 &   48.180 \\
  2.906 &   -26.920 &   -26.850 &       1 &   -7.317 &   48.180 \\
  2.756 &   -26.529 &   -26.550 &       4 &   -6.715 &   96.360 \\
  2.781 &   -26.240 &   -26.250 &       6 &   -6.539 &  118.016 \\
  2.713 &   -25.930 &   -25.950 &      10 &   -6.317 &  152.358 \\
  2.784 &   -25.643 &   -25.650 &       8 &   -6.414 &  136.274 \\
  2.737 &   -25.262 &   -25.350 &       4 &   -6.715 &   96.360 \\
  2.787 &   -25.001 &   -25.050 &      13 &   -6.203 &  173.715 \\
  2.794 &   -24.761 &   -24.750 &      11 &   -6.276 &  159.795 \\
  2.733 &   -24.476 &   -24.450 &      13 &   -6.203 &  173.715 \\
  2.832 &   -24.141 &   -24.150 &       7 &   -6.472 &  127.472 \\
  2.725 &   -23.876 &   -23.850 &       5 &   -6.618 &  107.734 \\
  2.501 &   -23.563 &   -23.550 &       3 &   -6.840 &   83.450 \\
  2.852 &   -23.347 &   -23.250 &       1 &   -7.317 &   48.180 \\
  2.721 &   -22.963 &   -22.950 &       2 &   -7.016 &   68.137 \\
  0.576 &   -22.759 &   -22.650 &       1 &   -7.317 &   48.180 \\
  2.615 &   -22.326 &   -22.350 &       1 &   -7.317 &   48.180 \\
  3.202 &   -27.363 &   -27.450 &       1 &   -7.402 &   39.607 \\
  3.215 &   -27.143 &   -27.150 &       4 &   -6.800 &   79.214 \\
  3.157 &   -26.926 &   -26.850 &       3 &   -6.925 &   68.601 \\
  3.188 &   -26.575 &   -26.550 &       6 &   -6.624 &   97.017 \\
