##
## readcol, 'QLF_iband_sdss_boss_boss21_wSelfn_formatted_20120731.dat', $
##           z, zz, mean_mag, aa, mag_bin, bb, NQ, cc, log_phi, dd, error,ee, survey, $
##           format='(d,a, d,a, d,a, i,a, d,a, d, a,a)'
##
## 0.30 < z < 0.68
##
#  1.454 &   -26.622 &   -26.550 &       1 &   -7.263 &   54.634 tw
#  1.645 &   -26.256 &   -26.250 &       6 &   -6.484 &  133.825 tw
#  1.631 &   -25.869 &   -25.950 &       5 &   -6.564 &  122.165 tw
  1.694 &   -25.634 &   -25.650 &      11 &   -6.221 &  181.200 tw
  1.637 &   -25.348 &   -25.350 &      24 &   -5.882 &  267.651 tw
  1.641 &   -25.077 &   -25.050 &      16 &   -6.058 &  218.536 tw
  1.644 &   -24.776 &   -24.750 &      30 &   -5.785 &  299.243 tw
  1.662 &   -24.448 &   -24.450 &      40 &   -5.660 &  345.536 tw
  1.639 &   -24.146 &   -24.150 &      37 &   -5.694 &  332.325 tw
  1.600 &   -23.841 &   -23.850 &      38 &   -5.683 &  336.786 tw
#  1.628 &   -23.520 &   -23.550 &      40 &   -5.660 &  345.536 tw
#  1.611 &   -23.257 &   -23.250 &      30 &   -5.785 &  299.243 tw
#  1.592 &   -22.972 &   -22.950 &      22 &   -5.920 &  256.256 tw
#  1.609 &   -22.663 &   -22.650 &      10 &   -6.263 &  172.768 tw
#  1.694 &   -22.424 &   -22.350 &       4 &   -6.660 &  109.268 tw
#  1.542 &   -22.073 &   -22.050 &       4 &   -6.660 &  109.268 tw
#  1.657 &   -21.383 &   -21.450 &       1 &   -7.263 &   54.634 tw
##
## 1.82 < z < 2.20
##
  2.010 &   -28.950 &   -28.950 &       8 &   -8.410 &    1.370 sd
  2.010 &   -28.650 &   -28.650 &      24 &   -7.940 &    2.370 sd
  2.010 &   -28.350 &   -28.350 &      37 &   -7.750 &    2.940 sd
  2.010 &   -28.050 &   -28.050 &      88 &   -7.370 &    4.530 sd
  2.010 &   -27.750 &   -27.750 &     147 &   -7.150 &    5.860 sd
  2.010 &   -27.450 &   -27.450 &     276 &   -6.870 &    8.030 sd
  2.010 &   -27.150 &   -27.150 &     447 &   -6.670 &   10.220 sd
  2.010 &   -26.850 &   -26.850 &     648 &   -6.450 &   13.970 sd
  2.010 &   -26.550 &   -26.550 &     430 &   -6.240 &   40.120 sd
  2.010 &   -26.250 &   -26.250 &      30 &   -6.030 &  495.100 sd
#  2.012 &   -27.495 &   -27.450 &       4 &   -6.688 &  102.614 tw
#  1.821 &   -27.179 &   -27.150 &       1 &   -7.290 &   51.307 tw
#  2.054 &   -26.814 &   -26.850 &       6 &   -6.512 &  125.676 tw
#  2.042 &   -26.482 &   -26.550 &      10 &   -6.290 &  162.247 tw
#  2.052 &   -26.221 &   -26.250 &       8 &   -6.387 &  145.119 tw
  2.019 &   -25.986 &   -25.950 &      16 &   -6.086 &  205.229 tw
  2.045 &   -25.640 &   -25.650 &      23 &   -5.928 &  246.060 tw
  1.938 &   -25.351 &   -25.350 &      20 &   -5.989 &  229.453 tw
  1.996 &   -25.040 &   -25.050 &      21 &   -5.968 &  235.119 tw
  2.007 &   -24.716 &   -24.750 &      31 &   -5.798 &  285.666 tw
#  2.007 &   -24.427 &   -24.450 &      23 &   -5.928 &  246.060 tw
#  2.005 &   -24.133 &   -24.150 &      40 &   -5.688 &  324.495 tw
#  2.008 &   -23.871 &   -23.850 &      28 &   -5.843 &  271.492 tw
#  1.974 &   -23.561 &   -23.550 &      29 &   -5.827 &  276.298 tw
#  1.976 &   -23.317 &   -23.250 &      15 &   -6.114 &  198.712 tw
#  2.017 &   -22.997 &   -22.950 &       8 &   -6.387 &  145.119 tw
#  1.966 &   -22.684 &   -22.650 &       4 &   -6.688 &  102.614 tw
#  2.048 &   -22.423 &   -22.350 &       2 &   -6.989 &   72.559 tw
##
## 2.20 < z < 2.60
##
  2.543 &   -28.520 &   -28.650 &       3 &   -8.664 &    0.820 bo
  2.451 &   -28.321 &   -28.350 &      46 &   -7.637 &    2.676 bo
  2.400 &   -28.036 &   -28.050 &     126 &   -7.298 &    3.950 bo
  2.407 &   -27.745 &   -27.750 &     218 &   -7.051 &    5.249 bo
  2.409 &   -27.438 &   -27.450 &     377 &   -6.834 &    6.740 bo
  2.404 &   -27.140 &   -27.150 &     598 &   -6.633 &    8.496 bo
  2.397 &   -26.844 &   -26.850 &     913 &   -6.431 &   10.716 bo
  2.395 &   -26.539 &   -26.550 &    1112 &   -6.321 &   12.162 bo
  2.389 &   -26.249 &   -26.250 &    1469 &   -6.171 &   14.465 bo
  2.383 &   -25.947 &   -25.950 &    1683 &   -6.063 &   16.375 bo
  2.383 &   -25.650 &   -25.650 &    1795 &   -5.938 &   18.915 bo
  2.376 &   -25.354 &   -25.350 &    1837 &   -5.853 &   20.861 bo
  2.373 &   -25.054 &   -25.050 &    1730 &   -5.810 &   21.915 bo
  2.366 &   -24.757 &   -24.750 &    1329 &   -5.803 &   22.100 bo
  2.357 &   -24.466 &   -24.450 &     911 &   -5.803 &   22.082 bo 
#  2.310 &   -24.197 &   -24.150 &     284 &   -6.366 &   11.550 bo
#  2.273 &   -23.912 &   -23.850 &      31 &      --- &     ---  bo
##
## 2.60 < z < 3.00
##
  2.965 &   -28.832 &   -28.950 &       1 &   -8.505 &    0.988 bo
  2.734 &   -28.593 &   -28.650 &      20 &   -7.766 &    2.315 bo
  2.783 &   -28.343 &   -28.350 &      58 &   -7.354 &    3.720 bo
  2.779 &   -28.029 &   -28.050 &      90 &   -7.194 &    4.469 bo
  2.816 &   -27.725 &   -27.750 &     165 &   -6.854 &    6.609 bo
  2.780 &   -27.443 &   -27.450 &     249 &   -6.693 &    7.955 bo
  2.783 &   -27.144 &   -27.150 &     330 &   -6.579 &    9.077 bo
  2.775 &   -26.843 &   -26.850 &     424 &   -6.408 &   11.047 bo
  2.777 &   -26.553 &   -26.550 &     484 &   -6.252 &   13.222 bo
  2.779 &   -26.252 &   -26.250 &     528 &   -6.193 &   14.157 bo
  2.775 &   -25.948 &   -25.950 &     603 &   -6.158 &   14.737 bo
  2.775 &   -25.647 &   -25.650 &     706 &   -6.055 &   16.595 bo
  2.769 &   -25.347 &   -25.350 &     616 &   -6.034 &   16.993 bo
  2.777 &   -25.067 &   -25.050 &     529 &   -6.015 &   17.373 bo
  2.746 &   -24.763 &   -24.750 &     304 &   -6.167 &   14.591 bo
#  2.698 &   -24.498 &   -24.450 &      80 &   -7.364 &    3.677 bo
#  2.688 &   -24.234 &   -24.150 &       4 &      --- &     --- bo
##
## 3.00 < z < 3.50
##
  3.250 &   -29.550 &   -29.550 &       7 &   -8.540 &    1.100 sd
  3.250 &   -29.250 &   -29.250 &      12 &   -8.300 &    1.450 sd 
  3.250 &   -28.950 &   -28.950 &      11 &   -8.330 &    1.400 sd
  3.250 &   -28.650 &   -28.650 &      28 &   -7.940 &    2.180 sd
  3.250 &   -28.350 &   -28.350 &      54 &   -7.640 &    3.120 sd
  3.250 &   -28.050 &   -28.050 &      77 &   -7.470 &    3.890 sd
  3.250 &   -27.750 &   -27.750 &     103 &   -7.320 &    4.720 sd
  3.250 &   -27.450 &   -27.450 &     161 &   -7.090 &    6.470 sd
  3.250 &   -27.150 &   -27.150 &     191 &   -6.990 &    7.480 sd
  3.250 &   -26.850 &   -26.850 &     234 &   -6.800 &   10.400 sd
  3.250 &   -26.550 &   -26.550 &      52 &   -6.630 &   39.580 sd
#  3.298 &   -28.910 &   -28.950 &      17 &   -7.843 &    1.920 \
#  3.233 &   -28.632 &   -28.650 &      36 &   -7.665 &    2.357 \
#  3.220 &   -28.333 &   -28.350 &      68 &   -7.387 &    3.247 \
#  3.214 &   -28.020 &   -28.050 &     110 &   -7.213 &    3.965 \
#  3.219 &   -27.737 &   -27.750 &     173 &   -7.012 &    4.998 \
#  3.204 &   -27.443 &   -27.450 &     247 &   -6.815 &    6.271 \
#  3.196 &   -27.141 &   -27.150 &     340 &   -6.706 &    7.109 \
#  3.190 &   -26.844 &   -26.850 &     392 &   -6.627 &    7.788 \
  3.183 &   -26.548 &   -26.550 &     512 &   -6.507 &    8.939 \
  3.169 &   -26.257 &   -26.250 &     501 &   -6.447 &    9.583 \
  3.174 &   -25.959 &   -25.950 &     447 &   -6.343 &   10.798 \
  3.157 &   -25.661 &   -25.650 &     350 &   -6.257 &   11.914 \
  3.146 &   -25.367 &   -25.350 &     270 &   -6.067 &   14.833 \
  3.128 &   -25.081 &   -25.050 &     148 &   -6.109 &   14.136 \
#  3.092 &   -24.788 &   -24.750 &      34 &   -7.397 &    3.209 \
#  3.078 &   -24.548 &   -24.450 &       3 &     ---  &     --- \
##
## 3.50 < z < 4.00
##
  3.750 &   -28.950 &   -28.950 &      14 &   -8.240 &    1.560 \\
  3.750 &   -28.650 &   -28.650 &      22 &   -8.020 &    2.030 \\
  3.750 &   -28.350 &   -28.350 &      54 &   -7.650 &    3.060 \\
  3.750 &   -28.050 &   -28.050 &      55 &   -7.640 &    3.110 \\
  3.750 &   -27.750 &   -27.750 &      83 &   -7.440 &    4.070 \\
  3.750 &   -27.450 &   -27.450 &     119 &   -7.270 &    4.960 \\
  3.750 &   -27.150 &   -27.150 &     117 &   -7.160 &    6.590 \\
  3.750 &   -26.850 &   -26.850 &      27 &   -6.890 &   25.480 \\
##
## 4.00 < z < 4.50
##
  4.250 &   -29.250 &   -29.250 &       8 &   -8.480 &    1.160 \\
  4.250 &   -28.650 &   -28.650 &      16 &   -8.180 &    1.640 \\
  4.250 &   -28.350 &   -28.350 &      19 &   -8.110 &    1.790 \\
  4.250 &   -28.050 &   -28.050 &      30 &   -7.910 &    2.260 \\
  4.250 &   -27.750 &   -27.750 &      38 &   -7.810 &    2.530 \\
  4.250 &   -27.450 &   -27.450 &      44 &   -7.590 &    3.840 \\
##
## 4.50 < z < 5.00
##
  4.750 &   -28.650 &   -28.650 &       7 &   -8.520 &    1.140 \\
  4.750 &   -28.350 &   -28.350 &       8 &   -8.460 &    1.220 \\
  4.750 &   -28.050 &   -28.050 &      23 &   -8.000 &    2.070 \\
  4.750 &   -27.750 &   -27.750 &      20 &   -8.060 &    1.940 \\
  4.750 &   -27.450 &   -27.450 &       6 &   -7.780 &   20.570 \\

