  2.40000   -28.65000    9.937311e-10     -8.47985237      10    1.013480e-09
  2.40000   -28.35000    7.017116e-09     -7.63096258      75    2.693148e-09
  2.40000   -28.05000    1.608732e-08     -7.27063760     172    4.077770e-09
  2.40000   -27.75000    2.881703e-08     -7.01747211     309    5.457647e-09
  2.40000   -27.45000    4.574946e-08     -6.81673526     491    6.876602e-09
  2.40000   -27.15000    7.098856e-08     -6.62593288     763    8.565941e-09
  2.40000   -26.85000    1.137098e-07     -6.42132327    1222    1.084126e-08
  2.40000   -26.55000    1.473147e-07     -6.30887509    1583    1.233968e-08
  2.40000   -26.25000    2.057765e-07     -6.16372543    2212    1.458407e-08
  2.40000   -25.95000    2.664620e-07     -6.05148605    2864    1.659581e-08
  2.40000   -25.65000    3.539425e-07     -5.92818852    3804    1.912702e-08
  2.40000   -25.35000    4.207017e-07     -5.85314703    4522    2.085298e-08
  2.40000   -25.05000    4.642367e-07     -5.81038179    4990    2.190537e-08
  2.40000   -24.75000    4.817215e-07     -5.79432527    5178    2.231407e-08
  2.40000   -24.45000    4.455536e-07     -5.82822126    4789    2.146006e-08
  2.40000   -24.15000    1.152606e-07     -6.41544032    1239    1.091494e-08
  2.40000   -23.85000    0.000000e+00       -Infinity       0            -NaN
  2.80000   -28.95000    9.371525e-10     -8.50531099      10    9.878455e-10
  2.80000   -28.65000    5.245185e-09     -7.75736043      55    2.337030e-09
  2.80000   -28.35000    1.332062e-08     -7.35259687     142    3.724312e-09
  2.80000   -28.05000    1.990575e-08     -7.17814279     212    4.552743e-09
  2.80000   -27.75000    4.108021e-08     -6.86348861     438    6.540338e-09
  2.80000   -27.45000    6.073966e-08     -6.69364890     648    7.952800e-09
  2.80000   -27.15000    7.989640e-08     -6.57459406     852    9.121105e-09
  2.80000   -26.85000    1.185337e-07     -6.40327939    1264    1.110976e-08
  2.80000   -26.55000    1.703744e-07     -6.24571696    1818    1.331944e-08
  2.80000   -26.25000    1.955039e-07     -6.18596588    2086    1.426795e-08
  2.80000   -25.95000    2.072620e-07     -6.16060160    2211    1.469074e-08
  2.80000   -25.65000    2.599179e-07     -6.06228499    2773    1.645137e-08
  2.80000   -25.35000    2.843489e-07     -6.02326965    3034    1.720718e-08
  2.80000   -25.05000    2.829870e-07     -6.02535474    3019    1.716592e-08
  2.80000   -24.75000    2.063128e-07     -6.16259509    2201    1.465706e-08
  2.80000   -24.45000    9.262518e-09     -7.51039218      98    3.105621e-09
  2.80000   -24.15000    0.000000e+00       -Infinity       0            -NaN
  3.25000   -28.95000    2.417722e-09     -8.09371483      31    1.438597e-09
  3.25000   -28.65000    6.190299e-09     -7.68540962      80    2.301928e-09
  3.25000   -28.35000    1.220948e-08     -7.39042414     158    3.232841e-09
  3.25000   -28.05000    1.650793e-08     -7.25942852     214    3.759086e-09
  3.25000   -27.75000    2.841285e-08     -7.02360647     368    4.931661e-09
  3.25000   -27.45000    4.027146e-08     -6.87212389     522    5.871304e-09
  3.25000   -27.15000    5.911602e-08     -6.70541607     767    7.113584e-09
  3.25000   -26.85000    6.842727e-08     -6.64189202     888    7.653331e-09
  3.25000   -26.55000    9.104904e-08     -6.51784589    1181    8.828228e-09
  3.25000   -26.25000    1.064520e-07     -6.44996732    1381    9.545811e-09
  3.25000   -25.95000    1.222315e-07     -6.38993829    1586    1.022886e-08
  3.25000   -25.65000    1.599003e-07     -6.27327188    2075    1.169932e-08
  3.25000   -25.35000    2.410681e-07     -6.09498151    3129    1.436500e-08
  3.25000   -25.05000    2.789442e-07     -6.03160393    3620    1.545235e-08
  3.25000   -24.75000    1.847029e-08     -7.21064764     239    3.976241e-09
  3.25000   -24.45000    0.000000e+00       -Infinity       0            -NaN
